node,owned_edges,dist_sum,cost,p
0,19,19.0,38.0,0.05420827389443652
1,3,34.0,37.0,0.052781740370898715
2,2,35.0,37.0,0.052781740370898715
3,6,31.0,37.0,0.052781740370898715
4,3,34.0,37.0,0.052781740370898715
5,6,29.0,35.0,0.04992867332382311
6,2,34.0,36.0,0.05135520684736091
7,2,33.0,35.0,0.04992867332382311
8,2,31.0,33.0,0.047075606276747506
9,5,28.0,33.0,0.047075606276747506
10,4,32.0,36.0,0.05135520684736091
11,0,36.0,36.0,0.05135520684736091
12,1,34.0,35.0,0.04992867332382311
13,0,36.0,36.0,0.05135520684736091
14,3,33.0,36.0,0.05135520684736091
15,1,32.0,33.0,0.047075606276747506
16,0,34.0,34.0,0.04850213980028531
17,0,33.0,33.0,0.047075606276747506
18,0,34.0,34.0,0.04850213980028531
19,0,30.0,30.0,0.042796005706134094
