node,owned_edges,dist_sum,cost,p
0,19,19.0,38.0,0.05413105413105413
1,3,34.0,37.0,0.05270655270655271
2,3,34.0,37.0,0.05270655270655271
3,6,31.0,37.0,0.05270655270655271
4,4,33.0,37.0,0.05270655270655271
5,1,35.0,36.0,0.05128205128205128
6,4,32.0,36.0,0.05128205128205128
7,3,34.0,37.0,0.05270655270655271
8,2,35.0,37.0,0.05270655270655271
9,1,34.0,35.0,0.04985754985754986
10,3,33.0,36.0,0.05128205128205128
11,2,32.0,34.0,0.04843304843304843
12,2,33.0,35.0,0.04985754985754986
13,2,31.0,33.0,0.04700854700854701
14,0,34.0,34.0,0.04843304843304843
15,2,32.0,34.0,0.04843304843304843
16,1,30.0,31.0,0.04415954415954416
17,0,34.0,34.0,0.04843304843304843
18,0,35.0,35.0,0.04985754985754986
19,0,29.0,29.0,0.04131054131054131
