node,owned_edges,dist_sum,cost,p
0,19,19.0,38.0,0.05507246376811594
1,8,29.0,37.0,0.0536231884057971
2,4,33.0,37.0,0.0536231884057971
3,5,31.0,36.0,0.05217391304347826
4,3,33.0,36.0,0.05217391304347826
5,4,31.0,35.0,0.050724637681159424
6,4,32.0,36.0,0.05217391304347826
7,2,34.0,36.0,0.05217391304347826
8,2,34.0,36.0,0.05217391304347826
9,2,33.0,35.0,0.050724637681159424
10,3,30.0,33.0,0.04782608695652174
11,2,31.0,33.0,0.04782608695652174
12,2,31.0,33.0,0.04782608695652174
13,2,32.0,34.0,0.04927536231884058
14,3,32.0,35.0,0.050724637681159424
15,1,31.0,32.0,0.0463768115942029
16,2,32.0,34.0,0.04927536231884058
17,2,30.0,32.0,0.0463768115942029
18,0,30.0,30.0,0.043478260869565216
19,0,32.0,32.0,0.0463768115942029
