node,owned_edges,dist_sum,cost,p
0,19,19.0,38.0,0.054441260744985676
1,5,32.0,37.0,0.05300859598853868
2,6,31.0,37.0,0.05300859598853868
3,6,31.0,37.0,0.05300859598853868
4,1,34.0,35.0,0.050143266475644696
5,1,35.0,36.0,0.05157593123209169
6,4,33.0,37.0,0.05300859598853868
7,2,33.0,35.0,0.050143266475644696
8,2,33.0,35.0,0.050143266475644696
9,6,29.0,35.0,0.050143266475644696
10,0,36.0,36.0,0.05157593123209169
11,3,31.0,34.0,0.04871060171919771
12,2,34.0,36.0,0.05157593123209169
13,1,31.0,32.0,0.045845272206303724
14,1,29.0,30.0,0.04297994269340974
15,0,33.0,33.0,0.04727793696275072
16,1,33.0,34.0,0.04871060171919771
17,2,32.0,34.0,0.04871060171919771
18,0,34.0,34.0,0.04871060171919771
19,0,33.0,33.0,0.04727793696275072
