node,owned_edges,dist_sum,cost,p
0,19,19.0,38.0,0.05436337625178827
1,3,34.0,37.0,0.05293276108726753
2,3,34.0,37.0,0.05293276108726753
3,2,35.0,37.0,0.05293276108726753
4,5,32.0,37.0,0.05293276108726753
5,3,34.0,37.0,0.05293276108726753
6,4,33.0,37.0,0.05293276108726753
7,1,35.0,36.0,0.05150214592274678
8,1,36.0,37.0,0.05293276108726753
9,5,30.0,35.0,0.05007153075822604
10,4,28.0,32.0,0.045779685264663805
11,2,35.0,37.0,0.05293276108726753
12,1,36.0,37.0,0.05293276108726753
13,3,31.0,34.0,0.04864091559370529
14,2,29.0,31.0,0.044349070100143065
15,1,29.0,30.0,0.04291845493562232
16,0,32.0,32.0,0.045779685264663805
17,1,33.0,34.0,0.04864091559370529
18,1,29.0,30.0,0.04291845493562232
19,0,34.0,34.0,0.04864091559370529
