node,owned_edges,dist_sum,cost,p
0,19,19.0,38.0,0.05420827389443652
1,4,33.0,37.0,0.052781740370898715
2,3,34.0,37.0,0.052781740370898715
3,4,33.0,37.0,0.052781740370898715
4,1,35.0,36.0,0.05135520684736091
5,4,33.0,37.0,0.052781740370898715
6,5,31.0,36.0,0.05135520684736091
7,2,34.0,36.0,0.05135520684736091
8,3,32.0,35.0,0.04992867332382311
9,2,32.0,34.0,0.04850213980028531
10,2,33.0,35.0,0.04992867332382311
11,1,34.0,35.0,0.04992867332382311
12,3,29.0,32.0,0.0456490727532097
13,2,34.0,36.0,0.05135520684736091
14,2,33.0,35.0,0.04992867332382311
15,1,33.0,34.0,0.04850213980028531
16,0,32.0,32.0,0.0456490727532097
17,0,33.0,33.0,0.047075606276747506
18,1,33.0,34.0,0.04850213980028531
19,0,32.0,32.0,0.0456490727532097
