node,owned_edges,dist_sum,cost,p
0,19,19.0,38.0,0.053824362606232294
1,4,33.0,37.0,0.05240793201133145
2,2,35.0,37.0,0.05240793201133145
3,3,34.0,37.0,0.05240793201133145
4,5,32.0,37.0,0.05240793201133145
5,2,34.0,36.0,0.05099150141643059
6,4,32.0,36.0,0.05099150141643059
7,4,31.0,35.0,0.049575070821529746
8,2,32.0,34.0,0.04815864022662889
9,1,33.0,34.0,0.04815864022662889
10,2,32.0,34.0,0.04815864022662889
11,2,33.0,35.0,0.049575070821529746
12,2,34.0,36.0,0.05099150141643059
13,1,36.0,37.0,0.05240793201133145
14,1,31.0,32.0,0.0453257790368272
15,0,34.0,34.0,0.04815864022662889
16,0,36.0,36.0,0.05099150141643059
17,0,35.0,35.0,0.049575070821529746
18,0,33.0,33.0,0.046742209631728045
19,0,33.0,33.0,0.046742209631728045
