node,owned_edges,dist_sum,cost,p
0,19,19.0,38.0,0.055312954876273655
1,8,29.0,37.0,0.053857350800582245
2,8,29.0,37.0,0.053857350800582245
3,3,33.0,36.0,0.05240174672489083
4,6,31.0,37.0,0.053857350800582245
5,4,31.0,35.0,0.050946142649199416
6,3,31.0,34.0,0.049490538573508006
7,3,31.0,34.0,0.049490538573508006
8,1,35.0,36.0,0.05240174672489083
9,0,33.0,33.0,0.048034934497816595
10,2,30.0,32.0,0.046579330422125184
11,4,33.0,37.0,0.053857350800582245
12,4,32.0,36.0,0.05240174672489083
13,0,34.0,34.0,0.049490538573508006
14,1,29.0,30.0,0.043668122270742356
15,2,28.0,30.0,0.043668122270742356
16,3,30.0,33.0,0.048034934497816595
17,2,31.0,33.0,0.048034934497816595
18,0,33.0,33.0,0.048034934497816595
19,0,32.0,32.0,0.046579330422125184
