u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
1,7,1
1,16,1
1,17,1
2,7,2
2,10,2
2,14,2
2,16,2
2,18,2
2,19,2
3,9,3
3,12,3
3,13,3
3,15,3
3,17,3
4,5,4
4,6,4
4,10,4
4,13,4
4,14,4
4,18,4
5,10,5
5,16,5
5,17,5
5,19,5
6,10,6
6,11,6
6,16,6
6,18,6
7,8,7
7,9,7
7,11,7
7,16,7
7,18,7
8,10,8
8,11,8
8,15,8
8,17,8
9,13,9
9,16,9
9,19,9
10,14,10
10,18,10
10,19,10
11,15,11
11,19,11
13,14,13
13,17,13
14,15,14
15,16,15
15,17,15
15,18,15
17,18,17
17,19,17
