node,owned_edges,dist_sum,cost,p
0,19,19.0,38.0,0.05436337625178827
1,4,33.0,37.0,0.05293276108726753
2,3,34.0,37.0,0.05293276108726753
3,3,33.0,36.0,0.05150214592274678
4,3,34.0,37.0,0.05293276108726753
5,4,32.0,36.0,0.05150214592274678
6,4,32.0,36.0,0.05150214592274678
7,4,32.0,36.0,0.05150214592274678
8,4,30.0,34.0,0.04864091559370529
9,2,33.0,35.0,0.05007153075822604
10,3,31.0,34.0,0.04864091559370529
11,2,34.0,36.0,0.05150214592274678
12,1,33.0,34.0,0.04864091559370529
13,0,34.0,34.0,0.04864091559370529
14,1,31.0,32.0,0.045779685264663805
15,2,31.0,33.0,0.04721030042918455
16,0,36.0,36.0,0.05150214592274678
17,2,32.0,34.0,0.04864091559370529
18,0,32.0,32.0,0.045779685264663805
19,0,32.0,32.0,0.045779685264663805
