node,owned_edges,dist_sum,cost,p
0,19,19.0,38.0,0.05390070921985816
1,5,32.0,37.0,0.0524822695035461
2,2,34.0,36.0,0.05106382978723404
3,3,34.0,37.0,0.0524822695035461
4,4,32.0,36.0,0.05106382978723404
5,3,32.0,35.0,0.04964539007092199
6,0,37.0,37.0,0.0524822695035461
7,2,34.0,36.0,0.05106382978723404
8,2,34.0,36.0,0.05106382978723404
9,3,33.0,36.0,0.05106382978723404
10,2,33.0,35.0,0.04964539007092199
11,1,36.0,37.0,0.0524822695035461
12,3,32.0,35.0,0.04964539007092199
13,0,34.0,34.0,0.04822695035460993
14,1,33.0,34.0,0.04822695035460993
15,3,31.0,34.0,0.04822695035460993
16,1,31.0,32.0,0.04539007092198582
17,0,35.0,35.0,0.04964539007092199
18,1,34.0,35.0,0.04964539007092199
19,0,30.0,30.0,0.0425531914893617
