u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
1,2,1
1,10,1
1,13,1
1,14,1
1,16,1
2,4,2
2,8,2
2,10,2
2,12,2
2,15,2
3,6,3
3,7,3
3,8,3
3,10,3
3,14,3
4,7,4
4,8,4
4,11,4
4,12,4
4,17,4
5,6,5
5,7,5
5,11,5
5,14,5
5,15,5
6,8,6
6,12,6
6,15,6
6,16,6
6,19,6
7,15,7
7,16,7
7,19,7
8,12,8
8,14,8
8,18,8
9,10,9
9,11,9
9,12,9
9,15,9
9,17,9
10,12,10
10,14,10
10,15,10
12,14,12
12,16,12
12,19,12
13,19,13
14,19,14
15,17,15
17,18,17
