node,owned_edges,dist_sum,cost,p
0,19,19.0,38.0,0.05436337625178827
1,4,33.0,37.0,0.05293276108726753
2,5,32.0,37.0,0.05293276108726753
3,2,34.0,36.0,0.05150214592274678
4,3,33.0,36.0,0.05150214592274678
5,3,33.0,36.0,0.05150214592274678
6,3,32.0,35.0,0.05007153075822604
7,5,32.0,37.0,0.05293276108726753
8,6,31.0,37.0,0.05293276108726753
9,3,32.0,35.0,0.05007153075822604
10,3,31.0,34.0,0.04864091559370529
11,0,34.0,34.0,0.04864091559370529
12,0,36.0,36.0,0.05150214592274678
13,2,31.0,33.0,0.04721030042918455
14,2,31.0,33.0,0.04721030042918455
15,0,33.0,33.0,0.04721030042918455
16,0,34.0,34.0,0.04864091559370529
17,1,32.0,33.0,0.04721030042918455
18,0,31.0,31.0,0.044349070100143065
19,0,34.0,34.0,0.04864091559370529
