node,owned_edges,dist_sum,cost,p
0,19,19.0,38.0,0.054285714285714284
1,1,36.0,37.0,0.05285714285714286
2,7,30.0,37.0,0.05285714285714286
3,3,33.0,36.0,0.05142857142857143
4,1,35.0,36.0,0.05142857142857143
5,1,35.0,36.0,0.05142857142857143
6,3,33.0,36.0,0.05142857142857143
7,4,32.0,36.0,0.05142857142857143
8,1,36.0,37.0,0.05285714285714286
9,6,30.0,36.0,0.05142857142857143
10,3,31.0,34.0,0.04857142857142857
11,2,34.0,36.0,0.05142857142857143
12,4,26.0,30.0,0.04285714285714286
13,1,35.0,36.0,0.05142857142857143
14,0,32.0,32.0,0.045714285714285714
15,0,33.0,33.0,0.047142857142857146
16,3,32.0,35.0,0.05
17,1,34.0,35.0,0.05
18,0,32.0,32.0,0.045714285714285714
19,0,32.0,32.0,0.045714285714285714
