node,owned_edges,dist_sum,cost,p
0,19,19.0,38.0,0.05475504322766571
1,7,30.0,37.0,0.053314121037463975
2,5,32.0,37.0,0.053314121037463975
3,4,31.0,35.0,0.05043227665706052
4,4,33.0,37.0,0.053314121037463975
5,5,30.0,35.0,0.05043227665706052
6,3,34.0,37.0,0.053314121037463975
7,3,31.0,34.0,0.04899135446685879
8,4,28.0,32.0,0.04610951008645533
9,3,32.0,35.0,0.05043227665706052
10,1,34.0,35.0,0.05043227665706052
11,1,34.0,35.0,0.05043227665706052
12,0,36.0,36.0,0.05187319884726225
13,2,31.0,33.0,0.04755043227665706
14,0,35.0,35.0,0.05043227665706052
15,2,30.0,32.0,0.04610951008645533
16,1,32.0,33.0,0.04755043227665706
17,1,28.0,29.0,0.04178674351585014
18,1,33.0,34.0,0.04899135446685879
19,0,35.0,35.0,0.05043227665706052
