node,owned_edges,dist_sum,cost,p
0,19,19.0,38.0,0.05390070921985816
1,2,35.0,37.0,0.0524822695035461
2,3,33.0,36.0,0.05106382978723404
3,4,33.0,37.0,0.0524822695035461
4,2,35.0,37.0,0.0524822695035461
5,1,35.0,36.0,0.05106382978723404
6,4,32.0,36.0,0.05106382978723404
7,3,32.0,35.0,0.04964539007092199
8,6,29.0,35.0,0.04964539007092199
9,1,34.0,35.0,0.04964539007092199
10,0,35.0,35.0,0.04964539007092199
11,2,35.0,37.0,0.0524822695035461
12,3,33.0,36.0,0.05106382978723404
13,1,36.0,37.0,0.0524822695035461
14,0,34.0,34.0,0.04822695035460993
15,1,33.0,34.0,0.04822695035460993
16,2,33.0,35.0,0.04964539007092199
17,0,34.0,34.0,0.04822695035460993
18,1,31.0,32.0,0.04539007092198582
19,0,29.0,29.0,0.04113475177304964
