node,owned_edges,dist_sum,cost,p
0,19,19.0,38.0,0.05483405483405483
1,5,32.0,37.0,0.05339105339105339
2,1,35.0,36.0,0.05194805194805195
3,5,32.0,37.0,0.05339105339105339
4,4,32.0,36.0,0.05194805194805195
5,5,32.0,37.0,0.05339105339105339
6,6,31.0,37.0,0.05339105339105339
7,3,34.0,37.0,0.05339105339105339
8,1,33.0,34.0,0.049062049062049064
9,4,30.0,34.0,0.049062049062049064
10,4,29.0,33.0,0.047619047619047616
11,1,33.0,34.0,0.049062049062049064
12,2,33.0,35.0,0.050505050505050504
13,3,30.0,33.0,0.047619047619047616
14,2,32.0,34.0,0.049062049062049064
15,1,32.0,33.0,0.047619047619047616
16,0,29.0,29.0,0.04184704184704185
17,1,32.0,33.0,0.047619047619047616
18,0,33.0,33.0,0.047619047619047616
19,0,33.0,33.0,0.047619047619047616
