u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
1,3,1
1,5,1
1,9,1
1,11,1
1,12,1
1,14,1
1,15,1
1,18,1
2,4,2
2,8,2
2,11,2
2,12,2
3,10,3
3,11,3
3,13,3
3,14,3
3,15,3
4,5,4
4,10,4
4,12,4
5,6,5
5,7,5
5,10,5
5,19,5
6,12,6
6,15,6
6,16,6
6,17,6
7,9,7
7,15,7
8,10,8
8,17,8
9,13,9
9,18,9
10,11,10
10,16,10
10,19,10
11,13,11
11,16,11
12,15,12
12,18,12
13,18,13
13,19,13
14,17,14
14,18,14
14,19,14
15,17,15
16,17,16
16,18,16
17,18,17
17,19,17
