u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
1,6,1
1,10,1
1,11,1
1,14,1
1,15,1
2,8,2
2,9,2
2,18,2
3,5,3
3,11,3
3,12,3
3,13,3
3,14,3
4,7,4
4,9,4
5,7,5
5,9,5
5,11,5
5,12,5
5,13,5
5,14,5
5,15,5
5,18,5
6,8,6
6,9,6
6,12,6
6,13,6
6,15,6
7,8,7
7,10,7
7,12,7
7,17,7
8,9,8
8,11,8
8,13,8
8,14,8
8,15,8
9,10,9
9,11,9
9,18,9
10,12,10
10,13,10
10,14,10
10,16,10
10,17,10
10,18,10
11,14,11
11,16,11
12,18,12
12,19,12
13,17,13
14,15,14
14,18,14
14,19,14
15,18,15
16,18,16
