node,owned_edges,dist_sum,cost,p
0,49,49.0,539.0,0.10185185185185185
1,0,97.0,97.0,0.01832955404383976
2,0,97.0,97.0,0.01832955404383976
3,0,97.0,97.0,0.01832955404383976
4,0,97.0,97.0,0.01832955404383976
5,0,97.0,97.0,0.01832955404383976
6,0,97.0,97.0,0.01832955404383976
7,0,97.0,97.0,0.01832955404383976
8,0,97.0,97.0,0.01832955404383976
9,0,97.0,97.0,0.01832955404383976
10,0,97.0,97.0,0.01832955404383976
11,0,97.0,97.0,0.01832955404383976
12,0,97.0,97.0,0.01832955404383976
13,0,97.0,97.0,0.01832955404383976
14,0,97.0,97.0,0.01832955404383976
15,0,97.0,97.0,0.01832955404383976
16,0,97.0,97.0,0.01832955404383976
17,0,97.0,97.0,0.01832955404383976
18,0,97.0,97.0,0.01832955404383976
19,0,97.0,97.0,0.01832955404383976
20,0,97.0,97.0,0.01832955404383976
21,0,97.0,97.0,0.01832955404383976
22,0,97.0,97.0,0.01832955404383976
23,0,97.0,97.0,0.01832955404383976
24,0,97.0,97.0,0.01832955404383976
25,0,97.0,97.0,0.01832955404383976
26,0,97.0,97.0,0.01832955404383976
27,0,97.0,97.0,0.01832955404383976
28,0,97.0,97.0,0.01832955404383976
29,0,97.0,97.0,0.01832955404383976
30,0,97.0,97.0,0.01832955404383976
31,0,97.0,97.0,0.01832955404383976
32,0,97.0,97.0,0.01832955404383976
33,0,97.0,97.0,0.01832955404383976
34,0,97.0,97.0,0.01832955404383976
35,0,97.0,97.0,0.01832955404383976
36,0,97.0,97.0,0.01832955404383976
37,0,97.0,97.0,0.01832955404383976
38,0,97.0,97.0,0.01832955404383976
39,0,97.0,97.0,0.01832955404383976
40,0,97.0,97.0,0.01832955404383976
41,0,97.0,97.0,0.01832955404383976
42,0,97.0,97.0,0.01832955404383976
43,0,97.0,97.0,0.01832955404383976
44,0,97.0,97.0,0.01832955404383976
45,0,97.0,97.0,0.01832955404383976
46,0,97.0,97.0,0.01832955404383976
47,0,97.0,97.0,0.01832955404383976
48,0,97.0,97.0,0.01832955404383976
49,0,97.0,97.0,0.01832955404383976
