u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,4,1
1,5,1
1,9,1
1,15,1
1,26,1
1,46,1
1,47,1
1,67,1
1,75,1
1,78,1
1,80,1
1,87,1
2,9,2
2,45,2
2,48,2
2,49,2
2,73,2
2,75,2
2,85,2
2,93,2
2,97,2
3,6,3
3,7,3
3,21,3
3,40,3
3,46,3
3,47,3
3,67,3
4,18,4
4,31,4
4,47,4
4,57,4
4,61,4
4,66,4
4,77,4
4,80,4
5,9,5
5,10,5
5,16,5
5,24,5
5,26,5
5,55,5
5,67,5
5,73,5
5,96,5
5,98,5
6,45,6
6,47,6
6,54,6
6,64,6
6,83,6
6,85,6
7,8,7
7,9,7
7,13,7
7,16,7
7,28,7
7,43,7
7,45,7
7,68,7
7,91,7
8,34,8
8,39,8
8,77,8
8,85,8
8,89,8
8,94,8
9,15,9
9,28,9
9,61,9
9,66,9
9,87,9
9,91,9
9,92,9
9,97,9
10,38,10
10,46,10
10,62,10
10,73,10
10,76,10
10,90,10
11,27,11
11,30,11
11,61,11
11,68,11
11,69,11
11,78,11
11,83,11
11,89,11
12,17,12
12,32,12
12,52,12
12,54,12
12,56,12
12,63,12
12,78,12
12,91,12
12,96,12
13,16,13
13,26,13
13,32,13
13,44,13
13,51,13
13,61,13
13,65,13
13,87,13
13,88,13
13,92,13
14,23,14
14,50,14
14,70,14
14,74,14
14,76,14
14,83,14
14,86,14
15,24,15
15,30,15
15,41,15
15,45,15
15,84,15
15,88,15
16,32,16
16,39,16
16,41,16
16,46,16
16,52,16
16,88,16
16,92,16
16,97,16
17,29,17
17,41,17
17,49,17
17,60,17
17,81,17
17,84,17
17,87,17
17,93,17
18,23,18
18,28,18
18,52,18
18,74,18
18,81,18
18,91,18
19,32,19
19,52,19
19,56,19
19,72,19
19,86,19
19,87,19
19,93,19
20,22,20
20,35,20
20,41,20
20,53,20
20,67,20
20,75,20
20,76,20
20,85,20
21,25,21
21,35,21
21,39,21
21,45,21
21,50,21
21,57,21
21,76,21
21,80,21
21,83,21
22,33,22
22,34,22
22,37,22
22,40,22
22,55,22
22,61,22
22,64,22
22,73,22
22,83,22
22,87,22
22,92,22
23,24,23
23,25,23
23,26,23
23,28,23
23,33,23
23,41,23
23,55,23
23,61,23
23,65,23
23,72,23
23,73,23
23,96,23
24,26,24
24,40,24
24,41,24
24,50,24
24,54,24
24,55,24
24,60,24
24,91,24
