u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,5,1
1,19,1
1,27,1
1,39,1
1,51,1
1,60,1
1,72,1
1,78,1
1,89,1
1,90,1
1,97,1
2,9,2
2,21,2
2,27,2
2,31,2
2,41,2
2,43,2
2,71,2
2,73,2
2,79,2
2,95,2
2,99,2
3,11,3
3,29,3
3,58,3
3,71,3
3,80,3
3,86,3
4,17,4
4,19,4
4,38,4
4,39,4
4,41,4
4,51,4
4,58,4
4,68,4
4,83,4
4,88,4
5,9,5
5,21,5
5,29,5
5,33,5
5,44,5
5,63,5
5,78,5
5,84,5
5,99,5
6,31,6
6,45,6
6,50,6
6,56,6
6,63,6
6,69,6
6,81,6
6,95,6
6,96,6
7,8,7
7,9,7
7,17,7
7,24,7
7,28,7
7,30,7
7,37,7
7,70,7
8,12,8
8,16,8
8,18,8
8,41,8
8,46,8
8,63,8
8,85,8
8,90,8
8,91,8
8,92,8
9,27,9
9,50,9
9,63,9
9,80,9
10,13,10
10,15,10
10,41,10
10,42,10
10,43,10
10,45,10
10,50,10
10,51,10
10,71,10
10,81,10
10,90,10
11,27,11
11,29,11
11,30,11
11,34,11
11,47,11
11,49,11
11,51,11
11,61,11
11,67,11
12,14,12
12,20,12
12,45,12
12,47,12
12,64,12
12,66,12
12,71,12
12,77,12
12,90,12
12,97,12
13,15,13
13,20,13
13,24,13
13,33,13
13,35,13
13,53,13
13,61,13
13,63,13
13,65,13
13,68,13
13,73,13
13,74,13
13,76,13
13,88,13
13,90,13
13,91,13
14,17,14
14,24,14
14,70,14
14,78,14
14,82,14
14,87,14
14,97,14
15,33,15
15,35,15
15,44,15
15,59,15
15,62,15
15,67,15
15,78,15
15,83,15
15,91,15
16,19,16
16,28,16
16,39,16
16,41,16
16,43,16
16,56,16
16,76,16
16,78,16
16,79,16
16,81,16
16,85,16
16,88,16
16,92,16
17,18,17
17,24,17
17,26,17
17,41,17
17,55,17
17,56,17
17,69,17
17,81,17
17,89,17
17,92,17
18,21,18
18,30,18
18,35,18
18,41,18
18,65,18
18,91,18
18,97,18
18,99,18
19,26,19
19,29,19
19,32,19
19,47,19
19,52,19
19,71,19
19,74,19
19,79,19
19,85,19
20,29,20
20,52,20
20,61,20
20,62,20
20,85,20
20,96,20
21,31,21
21,46,21
21,47,21
21,53,21
21,55,21
21,75,21
21,77,21
21,78,21
21,83,21
21,86,21
21,97,21
22,49,22
