u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,3,1
1,9,1
1,36,1
1,38,1
1,57,1
1,67,1
1,70,1
1,78,1
1,81,1
1,96,1
2,6,2
2,16,2
2,22,2
2,33,2
2,34,2
2,55,2
2,69,2
2,81,2
2,87,2
3,20,3
3,25,3
3,26,3
3,29,3
3,41,3
3,44,3
3,46,3
3,47,3
3,69,3
3,89,3
4,11,4
4,12,4
4,26,4
4,34,4
4,37,4
4,45,4
4,52,4
4,55,4
4,65,4
4,72,4
4,90,4
5,9,5
5,14,5
5,31,5
5,33,5
5,36,5
5,39,5
5,57,5
5,78,5
6,11,6
6,15,6
6,32,6
6,34,6
6,48,6
6,56,6
6,71,6
6,91,6
7,36,7
7,40,7
7,50,7
7,68,7
7,84,7
7,95,7
8,11,8
8,24,8
8,42,8
8,80,8
8,82,8
8,85,8
8,93,8
9,17,9
9,25,9
9,26,9
9,32,9
9,67,9
9,91,9
9,92,9
10,27,10
10,39,10
10,43,10
10,46,10
10,54,10
10,91,10
11,12,11
11,13,11
11,35,11
11,40,11
11,57,11
11,65,11
11,70,11
11,82,11
11,85,11
11,87,11
11,91,11
12,25,12
12,30,12
12,36,12
12,47,12
12,56,12
12,57,12
12,66,12
12,72,12
12,85,12
12,94,12
13,21,13
13,39,13
13,43,13
13,49,13
13,52,13
13,56,13
13,99,13
14,27,14
14,30,14
14,33,14
14,45,14
14,50,14
14,55,14
14,64,14
14,72,14
15,16,15
15,24,15
15,31,15
15,37,15
15,43,15
15,48,15
15,66,15
15,74,15
16,21,16
16,30,16
16,48,16
16,51,16
16,61,16
16,62,16
16,66,16
16,82,16
16,86,16
16,89,16
16,92,16
17,18,17
17,35,17
17,39,17
17,43,17
17,51,17
17,61,17
17,65,17
17,70,17
17,71,17
17,72,17
17,73,17
17,75,17
17,78,17
17,85,17
18,30,18
18,68,18
18,83,18
18,86,18
18,88,18
19,31,19
19,32,19
19,37,19
19,43,19
19,52,19
19,60,19
19,63,19
19,73,19
19,77,19
19,78,19
19,79,19
19,94,19
19,98,19
20,39,20
20,48,20
20,54,20
20,59,20
20,96,20
21,52,21
21,56,21
21,62,21
21,74,21
22,38,22
22,44,22
22,49,22
22,55,22
22,57,22
22,60,22
22,73,22
22,97,22
23,28,23
23,48,23
23,56,23
23,57,23
23,59,23
23,71,23
23,95,23
24,36,24
24,41,24
24,52,24
24,87,24
24,93,24
