u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,17,1
1,42,1
1,84,1
2,5,2
2,29,2
2,33,2
2,46,2
2,47,2
2,51,2
2,61,2
2,62,2
2,63,2
2,79,2
2,85,2
3,16,3
3,18,3
3,33,3
3,38,3
3,54,3
3,62,3
3,75,3
3,79,3
3,83,3
3,90,3
4,36,4
4,49,4
4,57,4
4,75,4
4,79,4
4,92,4
5,12,5
5,35,5
5,55,5
5,56,5
5,66,5
5,68,5
5,75,5
5,81,5
5,82,5
5,83,5
5,87,5
6,16,6
6,69,6
6,70,6
6,72,6
6,73,6
6,91,6
6,97,6
7,19,7
7,22,7
7,24,7
7,65,7
7,68,7
7,73,7
7,79,7
8,10,8
8,56,8
8,61,8
8,78,8
8,82,8
8,83,8
9,12,9
9,14,9
9,15,9
9,22,9
9,41,9
9,47,9
9,56,9
9,60,9
9,75,9
9,93,9
9,97,9
10,12,10
10,13,10
10,23,10
10,67,10
10,72,10
10,78,10
10,94,10
11,36,11
11,60,11
11,62,11
11,63,11
11,83,11
11,99,11
12,14,12
12,24,12
12,26,12
12,41,12
12,47,12
12,64,12
12,75,12
12,81,12
12,85,12
13,16,13
13,30,13
13,34,13
13,40,13
13,59,13
13,73,13
13,76,13
13,78,13
14,17,14
14,20,14
14,24,14
14,52,14
14,53,14
14,63,14
14,71,14
14,81,14
14,84,14
14,88,14
14,94,14
14,99,14
15,32,15
15,38,15
15,39,15
15,59,15
15,66,15
15,67,15
15,68,15
15,73,15
15,75,15
15,84,15
15,94,15
16,25,16
16,30,16
16,37,16
16,46,16
16,54,16
16,56,16
16,79,16
16,82,16
16,85,16
17,19,17
17,25,17
17,29,17
17,44,17
17,51,17
17,54,17
17,57,17
17,64,17
17,68,17
17,83,17
18,19,18
18,22,18
18,39,18
18,46,18
18,49,18
18,89,18
18,92,18
18,95,18
19,37,19
19,74,19
19,81,19
19,91,19
19,99,19
20,21,20
20,24,20
20,30,20
20,35,20
20,53,20
20,56,20
20,67,20
20,75,20
20,76,20
20,81,20
20,92,20
20,99,20
21,25,21
21,41,21
21,52,21
21,53,21
21,55,21
21,61,21
21,69,21
21,77,21
21,78,21
22,32,22
22,35,22
22,47,22
22,51,22
22,59,22
22,70,22
22,76,22
22,92,22
23,31,23
23,38,23
23,57,23
23,60,23
23,69,23
23,72,23
23,74,23
23,83,23
24,34,24
24,38,24
24,57,24
24,66,24
