u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,13,1
1,16,1
1,22,1
1,34,1
1,36,1
1,38,1
1,40,1
1,44,1
1,63,1
1,76,1
1,85,1
1,92,1
2,14,2
2,22,2
2,26,2
2,28,2
2,38,2
2,56,2
2,61,2
2,62,2
2,64,2
2,75,2
2,81,2
2,91,2
3,7,3
3,15,3
3,16,3
3,23,3
3,31,3
3,45,3
3,53,3
3,62,3
3,81,3
3,89,3
4,31,4
4,42,4
4,71,4
4,84,4
4,92,4
4,94,4
4,95,4
5,17,5
5,73,5
5,79,5
5,81,5
5,91,5
6,7,6
6,22,6
6,32,6
6,37,6
6,41,6
6,44,6
6,46,6
6,70,6
6,76,6
6,80,6
6,82,6
6,86,6
6,87,6
6,89,6
7,10,7
7,23,7
7,28,7
7,53,7
7,69,7
7,70,7
7,83,7
7,94,7
7,95,7
8,34,8
8,36,8
8,38,8
8,40,8
8,45,8
8,66,8
8,71,8
8,86,8
8,88,8
8,94,8
8,95,8
9,13,9
9,15,9
9,17,9
9,46,9
9,55,9
9,72,9
10,13,10
10,20,10
10,24,10
10,38,10
10,39,10
10,52,10
10,55,10
10,57,10
10,60,10
10,70,10
10,77,10
10,89,10
10,99,10
11,12,11
11,18,11
11,29,11
11,39,11
11,44,11
11,48,11
11,62,11
11,79,11
11,94,11
12,21,12
12,22,12
12,44,12
12,68,12
12,72,12
12,75,12
12,84,12
12,87,12
12,89,12
13,15,13
13,29,13
13,31,13
13,40,13
13,43,13
13,57,13
13,58,13
13,60,13
13,75,13
13,79,13
13,84,13
14,17,14
14,37,14
14,46,14
14,47,14
14,66,14
14,67,14
14,71,14
14,76,14
14,93,14
14,96,14
15,31,15
15,50,15
15,56,15
15,60,15
15,65,15
15,85,15
15,99,15
16,25,16
16,30,16
16,40,16
16,49,16
16,72,16
16,85,16
16,87,16
16,89,16
16,95,16
17,30,17
17,38,17
17,41,17
17,61,17
18,33,18
18,42,18
18,73,18
18,76,18
18,95,18
19,23,19
19,24,19
19,28,19
19,41,19
19,47,19
19,53,19
19,69,19
19,71,19
19,80,19
20,57,20
20,65,20
20,69,20
20,78,20
20,93,20
20,98,20
21,29,21
21,31,21
21,39,21
21,47,21
21,55,21
21,91,21
21,97,21
22,24,22
22,41,22
22,53,22
22,58,22
22,59,22
22,79,22
22,87,22
22,92,22
23,26,23
23,45,23
23,53,23
23,70,23
23,76,23
