u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,18,1
1,26,1
1,35,1
1,49,1
1,56,1
1,72,1
1,79,1
1,92,1
2,4,2
2,14,2
2,57,2
2,68,2
2,82,2
2,85,2
2,88,2
2,92,2
2,95,2
2,97,2
3,6,3
3,32,3
3,57,3
3,58,3
3,64,3
3,70,3
3,73,3
3,83,3
3,85,3
3,86,3
4,31,4
4,34,4
4,36,4
4,46,4
4,52,4
4,60,4
4,62,4
4,63,4
4,69,4
4,88,4
4,92,4
5,10,5
5,13,5
5,14,5
5,23,5
5,25,5
5,41,5
5,63,5
5,69,5
5,70,5
5,75,5
5,81,5
5,94,5
6,24,6
6,28,6
6,36,6
6,53,6
6,66,6
6,80,6
6,95,6
6,98,6
6,99,6
7,15,7
7,20,7
7,24,7
7,42,7
7,46,7
7,50,7
7,54,7
7,56,7
7,71,7
7,74,7
7,82,7
7,88,7
7,99,7
8,12,8
8,14,8
8,22,8
8,31,8
8,33,8
8,43,8
8,44,8
8,45,8
8,54,8
8,64,8
8,70,8
8,87,8
8,90,8
8,91,8
8,93,8
8,94,8
8,95,8
8,99,8
9,11,9
9,25,9
9,28,9
9,33,9
9,77,9
9,83,9
10,14,10
10,15,10
10,16,10
10,17,10
10,25,10
10,26,10
10,29,10
10,47,10
10,53,10
10,59,10
10,85,10
10,99,10
11,15,11
11,16,11
11,19,11
11,24,11
11,27,11
11,49,11
11,50,11
11,59,11
11,65,11
11,77,11
11,82,11
11,83,11
11,89,11
11,94,11
11,99,11
12,46,12
12,50,12
12,57,12
12,63,12
12,85,12
13,24,13
13,40,13
13,49,13
13,56,13
13,64,13
13,66,13
13,79,13
13,83,13
13,85,13
13,91,13
13,93,13
14,43,14
14,51,14
14,66,14
15,18,15
15,32,15
15,56,15
16,18,16
16,24,16
16,35,16
16,45,16
16,47,16
16,49,16
16,53,16
16,73,16
16,88,16
16,89,16
16,93,16
17,36,17
17,37,17
17,39,17
17,41,17
17,62,17
17,63,17
17,66,17
17,76,17
18,20,18
18,69,18
18,74,18
18,98,18
19,20,19
19,42,19
19,45,19
19,47,19
19,70,19
19,79,19
19,87,19
19,95,19
19,96,19
20,26,20
20,28,20
20,30,20
20,35,20
20,37,20
20,49,20
20,61,20
20,72,20
20,87,20
20,90,20
20,94,20
21,26,21
21,43,21
21,55,21
21,56,21
21,90,21
22,26,22
22,31,22
22,38,22
22,46,22
