u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,24,1
1,27,1
1,31,1
1,33,1
1,46,1
1,59,1
1,80,1
1,87,1
1,97,1
2,9,2
2,11,2
2,15,2
2,20,2
2,27,2
2,35,2
2,61,2
2,78,2
2,89,2
3,9,3
3,11,3
3,15,3
3,25,3
3,27,3
3,31,3
3,32,3
3,40,3
3,45,3
3,48,3
3,49,3
3,51,3
3,52,3
3,57,3
3,68,3
3,87,3
3,97,3
4,36,4
4,46,4
4,59,4
4,78,4
4,84,4
5,8,5
5,12,5
5,25,5
5,28,5
5,63,5
5,66,5
6,13,6
6,16,6
6,17,6
6,40,6
6,41,6
6,42,6
6,64,6
6,69,6
6,71,6
6,84,6
7,15,7
7,20,7
7,21,7
7,29,7
7,50,7
7,54,7
7,56,7
7,68,7
7,69,7
7,79,7
8,14,8
8,31,8
8,54,8
8,55,8
8,65,8
8,66,8
8,77,8
8,78,8
8,86,8
8,87,8
8,90,8
9,23,9
9,27,9
9,32,9
9,96,9
10,36,10
10,43,10
10,57,10
10,66,10
10,79,10
10,88,10
11,18,11
11,27,11
11,46,11
11,57,11
11,74,11
11,86,11
11,89,11
12,23,12
12,24,12
12,25,12
12,33,12
12,60,12
12,63,12
12,82,12
12,83,12
13,14,13
13,18,13
13,30,13
13,38,13
13,46,13
13,54,13
13,56,13
13,57,13
13,69,13
13,74,13
13,75,13
13,78,13
13,80,13
13,81,13
13,92,13
14,17,14
14,45,14
14,52,14
14,53,14
14,62,14
14,63,14
14,66,14
14,69,14
14,76,14
14,80,14
14,86,14
14,88,14
15,59,15
15,60,15
15,71,15
15,80,15
15,87,15
15,97,15
16,18,16
16,24,16
16,25,16
16,47,16
16,49,16
16,66,16
16,73,16
16,74,16
16,81,16
16,86,16
17,35,17
17,36,17
17,50,17
17,51,17
17,72,17
17,95,17
18,25,18
18,33,18
18,42,18
18,64,18
18,81,18
18,82,18
18,83,18
18,92,18
18,95,18
19,21,19
19,22,19
19,45,19
19,57,19
19,81,19
19,92,19
20,39,20
20,49,20
20,62,20
20,68,20
20,84,20
20,90,20
21,31,21
21,37,21
21,44,21
21,61,21
21,64,21
21,95,21
21,99,21
22,37,22
22,60,22
22,72,22
22,92,22
22,93,22
23,28,23
23,30,23
23,42,23
23,47,23
23,60,23
23,91,23
23,94,23
24,27,24
24,39,24
24,42,24
24,58,24
24,59,24
24,75,24
25,31,25
