u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,13,1
1,20,1
1,31,1
1,47,1
1,54,1
1,63,1
1,64,1
1,76,1
1,78,1
2,4,2
2,7,2
2,25,2
2,36,2
2,60,2
2,75,2
2,80,2
2,82,2
2,86,2
2,96,2
3,31,3
3,48,3
3,58,3
3,78,3
3,88,3
3,89,3
4,11,4
4,35,4
4,44,4
5,9,5
5,17,5
5,22,5
5,28,5
5,38,5
5,62,5
5,67,5
5,80,5
5,86,5
5,95,5
6,9,6
6,19,6
6,24,6
6,28,6
6,40,6
6,45,6
6,63,6
6,66,6
6,72,6
6,90,6
7,21,7
7,32,7
7,61,7
7,62,7
7,83,7
7,87,7
7,88,7
7,94,7
7,95,7
7,99,7
8,12,8
8,15,8
8,18,8
8,27,8
8,54,8
8,81,8
8,84,8
8,91,8
8,97,8
9,15,9
9,24,9
9,28,9
9,47,9
9,57,9
9,77,9
9,85,9
9,91,9
10,38,10
10,46,10
10,81,10
10,99,10
11,15,11
11,36,11
11,38,11
11,40,11
11,41,11
11,44,11
11,47,11
11,48,11
11,56,11
11,57,11
11,66,11
11,76,11
11,94,11
12,15,12
12,24,12
12,52,12
12,60,12
12,62,12
12,73,12
12,78,12
12,89,12
13,39,13
13,94,13
13,97,13
14,21,14
14,52,14
14,54,14
14,78,14
14,89,14
14,94,14
15,17,15
15,21,15
15,50,15
15,69,15
15,77,15
15,91,15
15,98,15
16,21,16
16,48,16
16,52,16
16,66,16
16,69,16
16,98,16
17,26,17
17,36,17
17,39,17
17,42,17
17,49,17
17,50,17
17,64,17
17,66,17
17,71,17
17,86,17
17,93,17
17,94,17
18,37,18
18,42,18
18,48,18
18,51,18
18,79,18
18,88,18
18,91,18
19,32,19
19,56,19
19,57,19
19,61,19
19,74,19
20,25,20
20,26,20
20,30,20
20,39,20
20,48,20
20,57,20
20,75,20
20,86,20
21,35,21
21,58,21
21,73,21
21,74,21
21,75,21
21,83,21
22,28,22
22,33,22
22,60,22
22,64,22
22,75,22
22,79,22
22,81,22
23,24,23
23,35,23
23,45,23
23,46,23
23,47,23
23,66,23
23,79,23
23,90,23
24,30,24
24,35,24
24,56,24
24,58,24
24,68,24
24,70,24
24,86,24
24,96,24
25,28,25
25,29,25
25,33,25
25,34,25
25,39,25
25,45,25
25,46,25
25,67,25
25,70,25
25,74,25
25,83,25
25,91,25
26,44,26
26,56,26
26,79,26
