node,owned_edges,dist_sum,cost,p
0,99,99.0,297.0,0.015
1,13,184.0,210.0,0.010606060606060607
2,9,188.0,206.0,0.010404040404040403
3,9,188.0,206.0,0.010404040404040403
4,9,188.0,206.0,0.010404040404040403
5,12,185.0,209.0,0.010555555555555556
6,9,188.0,206.0,0.010404040404040403
7,8,188.0,204.0,0.010303030303030303
8,6,191.0,203.0,0.010252525252525253
9,7,190.0,204.0,0.010303030303030303
10,9,188.0,206.0,0.010404040404040403
11,13,184.0,210.0,0.010606060606060607
12,7,188.0,202.0,0.010202020202020202
13,6,189.0,201.0,0.010151515151515151
14,4,193.0,201.0,0.010151515151515151
15,10,187.0,207.0,0.010454545454545454
16,6,190.0,202.0,0.010202020202020202
17,8,187.0,203.0,0.010252525252525253
18,7,186.0,200.0,0.010101010101010102
19,4,190.0,198.0,0.01
20,7,188.0,202.0,0.010202020202020202
21,6,189.0,201.0,0.010151515151515151
22,8,187.0,203.0,0.010252525252525253
23,7,189.0,203.0,0.010252525252525253
24,11,185.0,207.0,0.010454545454545454
25,6,190.0,202.0,0.010202020202020202
26,6,188.0,200.0,0.010101010101010102
27,5,190.0,200.0,0.010101010101010102
28,5,190.0,200.0,0.010101010101010102
29,4,189.0,197.0,0.00994949494949495
30,7,187.0,201.0,0.010151515151515151
31,3,194.0,200.0,0.010101010101010102
32,8,187.0,203.0,0.010252525252525253
33,7,185.0,199.0,0.010050505050505051
34,3,191.0,197.0,0.00994949494949495
35,8,184.0,200.0,0.010101010101010102
36,8,186.0,202.0,0.010202020202020202
37,6,191.0,203.0,0.010252525252525253
38,6,186.0,198.0,0.01
39,5,189.0,199.0,0.010050505050505051
40,8,186.0,202.0,0.010202020202020202
41,9,184.0,202.0,0.010202020202020202
42,6,182.0,194.0,0.009797979797979799
43,4,186.0,194.0,0.009797979797979799
44,4,192.0,200.0,0.010101010101010102
45,8,185.0,201.0,0.010151515151515151
46,6,190.0,202.0,0.010202020202020202
47,2,191.0,195.0,0.009848484848484848
48,2,190.0,194.0,0.009797979797979799
49,8,185.0,201.0,0.010151515151515151
50,5,189.0,199.0,0.010050505050505051
51,4,191.0,199.0,0.010050505050505051
52,9,183.0,201.0,0.010151515151515151
53,6,182.0,194.0,0.009797979797979799
54,4,187.0,195.0,0.009848484848484848
55,5,184.0,194.0,0.009797979797979799
56,1,192.0,194.0,0.009797979797979799
57,1,193.0,195.0,0.009848484848484848
58,3,191.0,197.0,0.00994949494949495
59,7,183.0,197.0,0.00994949494949495
60,5,185.0,195.0,0.009848484848484848
61,2,186.0,190.0,0.009595959595959595
62,3,190.0,196.0,0.009898989898989899
63,1,194.0,196.0,0.009898989898989899
64,6,185.0,197.0,0.00994949494949495
65,2,193.0,197.0,0.00994949494949495
66,3,191.0,197.0,0.00994949494949495
67,2,191.0,195.0,0.009848484848484848
68,3,181.0,187.0,0.009444444444444445
69,4,187.0,195.0,0.009848484848484848
70,3,188.0,194.0,0.009797979797979799
71,6,185.0,197.0,0.00994949494949495
72,2,189.0,193.0,0.009747474747474748
73,4,186.0,194.0,0.009797979797979799
74,4,189.0,197.0,0.00994949494949495
75,5,184.0,194.0,0.009797979797979799
76,4,187.0,195.0,0.009848484848484848
77,5,180.0,190.0,0.009595959595959595
78,4,183.0,191.0,0.009646464646464646
79,1,190.0,192.0,0.009696969696969697
80,1,191.0,193.0,0.009747474747474748
81,2,185.0,189.0,0.009545454545454546
82,1,184.0,186.0,0.009393939393939394
83,0,187.0,187.0,0.009444444444444445
84,1,184.0,186.0,0.009393939393939394
85,2,186.0,190.0,0.009595959595959595
86,2,190.0,194.0,0.009797979797979799
87,2,184.0,188.0,0.009494949494949495
88,3,189.0,195.0,0.009848484848484848
89,2,187.0,191.0,0.009646464646464646
90,2,185.0,189.0,0.009545454545454546
91,0,188.0,188.0,0.009494949494949495
92,3,181.0,187.0,0.009444444444444445
93,1,189.0,191.0,0.009646464646464646
94,2,184.0,188.0,0.009494949494949495
95,0,188.0,188.0,0.009494949494949495
96,1,182.0,184.0,0.009292929292929294
97,1,185.0,187.0,0.009444444444444445
98,0,179.0,179.0,0.00904040404040404
99,0,190.0,190.0,0.009595959595959595
