u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,16,1
1,25,1
1,26,1
1,39,1
1,41,1
1,73,1
1,87,1
2,3,2
2,15,2
2,16,2
2,19,2
2,36,2
2,37,2
2,45,2
2,48,2
2,50,2
2,57,2
2,59,2
2,76,2
2,77,2
2,91,2
2,92,2
2,95,2
3,5,3
3,11,3
3,51,3
3,61,3
3,64,3
3,67,3
3,94,3
4,28,4
4,32,4
4,62,4
4,64,4
4,79,4
4,81,4
5,9,5
5,11,5
5,31,5
5,36,5
5,64,5
5,76,5
5,94,5
5,95,5
6,7,6
6,55,6
6,65,6
6,68,6
6,73,6
6,97,6
7,30,7
7,48,7
7,54,7
7,57,7
7,83,7
7,93,7
7,99,7
8,17,8
8,19,8
8,26,8
8,33,8
8,47,8
8,50,8
8,60,8
8,68,8
8,75,8
8,77,8
8,81,8
9,43,9
9,45,9
9,49,9
9,54,9
9,55,9
9,63,9
9,68,9
9,78,9
9,84,9
9,92,9
10,29,10
10,53,10
10,56,10
10,61,10
10,70,10
11,14,11
11,17,11
11,24,11
11,31,11
11,41,11
11,48,11
11,58,11
11,65,11
11,74,11
11,75,11
12,26,12
12,31,12
12,32,12
12,33,12
12,40,12
12,55,12
12,62,12
12,69,12
12,88,12
12,96,12
13,15,13
13,17,13
13,22,13
13,41,13
13,50,13
13,64,13
13,65,13
13,73,13
13,88,13
14,37,14
14,50,14
14,61,14
14,66,14
14,67,14
14,69,14
14,74,14
14,85,14
14,87,14
14,96,14
15,21,15
15,22,15
15,38,15
15,63,15
15,68,15
15,71,15
15,93,15
16,33,16
16,35,16
16,83,16
16,85,16
16,99,16
17,24,17
17,40,17
17,56,17
17,63,17
17,76,17
18,39,18
18,48,18
18,64,18
18,68,18
18,89,18
19,26,19
19,32,19
19,47,19
19,50,19
19,53,19
19,54,19
19,67,19
19,94,19
19,95,19
20,24,20
20,26,20
20,28,20
20,42,20
20,45,20
20,47,20
20,51,20
20,55,20
20,70,20
20,85,20
20,90,20
20,96,20
20,98,20
21,33,21
21,41,21
21,44,21
21,52,21
21,62,21
21,74,21
21,96,21
22,25,22
22,32,22
22,39,22
22,41,22
22,58,22
22,67,22
22,98,22
23,30,23
23,58,23
23,61,23
23,98,23
24,28,24
24,34,24
24,43,24
24,48,24
24,58,24
24,74,24
24,78,24
24,98,24
25,34,25
25,40,25
25,49,25
26,35,26
26,36,26
26,37,26
