u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,9,1
1,13,1
1,31,1
1,76,1
1,83,1
1,86,1
1,95,1
2,14,2
2,26,2
2,64,2
2,87,2
2,96,2
2,97,2
3,10,3
3,18,3
3,20,3
3,21,3
3,45,3
3,54,3
3,59,3
3,60,3
3,65,3
3,69,3
3,78,3
3,81,3
3,83,3
4,6,4
4,28,4
4,29,4
4,31,4
4,41,4
4,50,4
4,67,4
4,84,4
4,95,4
5,8,5
5,26,5
5,34,5
5,38,5
5,39,5
5,60,5
5,76,5
5,78,5
5,80,5
5,89,5
5,93,5
5,96,5
6,9,6
6,10,6
6,16,6
6,19,6
6,25,6
6,42,6
6,53,6
6,57,6
6,66,6
6,87,6
7,13,7
7,49,7
7,54,7
7,57,7
7,66,7
7,83,7
7,86,7
7,88,7
8,25,8
8,26,8
8,54,8
8,80,8
8,87,8
8,90,8
9,12,9
9,63,9
9,74,9
9,75,9
10,17,10
10,28,10
10,47,10
10,60,10
10,77,10
10,78,10
10,80,10
10,93,10
11,17,11
11,24,11
11,39,11
11,57,11
11,59,11
11,63,11
11,66,11
11,71,11
11,72,11
11,77,11
11,81,11
11,86,11
11,87,11
11,91,11
11,96,11
12,17,12
12,24,12
12,39,12
12,82,12
12,87,12
12,96,12
13,30,13
13,45,13
13,54,13
13,57,13
13,68,13
13,82,13
13,96,13
13,97,13
14,27,14
14,29,14
14,39,14
14,41,14
14,49,14
14,60,14
14,61,14
14,74,14
14,75,14
14,77,14
14,79,14
14,84,14
14,91,14
15,19,15
15,32,15
15,33,15
15,34,15
15,36,15
15,44,15
15,51,15
15,53,15
15,54,15
15,64,15
15,65,15
15,68,15
15,84,15
16,24,16
16,33,16
16,36,16
16,53,16
16,55,16
16,56,16
16,60,16
16,68,16
16,71,16
16,94,16
17,28,17
17,30,17
17,49,17
17,50,17
17,53,17
17,85,17
17,88,17
17,90,17
17,96,17
18,25,18
18,39,18
18,41,18
18,76,18
18,79,18
18,83,18
19,22,19
19,42,19
19,60,19
19,65,19
19,87,19
19,95,19
20,28,20
20,33,20
20,42,20
20,55,20
20,60,20
20,72,20
20,78,20
20,79,20
20,82,20
20,84,20
20,85,20
20,96,20
21,28,21
21,33,21
21,47,21
21,51,21
21,52,21
21,59,21
21,61,21
21,76,21
21,88,21
21,95,21
21,99,21
22,30,22
22,35,22
22,36,22
22,39,22
22,41,22
22,46,22
