node,owned_edges,dist_sum,cost,p
0,99,99.0,297.0,0.015
1,5,192.0,202.0,0.010202020202020202
2,14,183.0,211.0,0.010656565656565656
3,6,191.0,203.0,0.010252525252525253
4,14,183.0,211.0,0.010656565656565656
5,13,184.0,210.0,0.010606060606060607
6,7,188.0,202.0,0.010202020202020202
7,9,186.0,204.0,0.010303030303030303
8,13,184.0,210.0,0.010606060606060607
9,6,190.0,202.0,0.010202020202020202
10,13,183.0,209.0,0.010555555555555556
11,8,189.0,205.0,0.010353535353535354
12,8,188.0,204.0,0.010303030303030303
13,9,187.0,205.0,0.010353535353535354
14,12,184.0,208.0,0.010505050505050505
15,15,180.0,210.0,0.010606060606060607
16,10,183.0,203.0,0.010252525252525253
17,9,187.0,205.0,0.010353535353535354
18,13,183.0,209.0,0.010555555555555556
19,5,187.0,197.0,0.00994949494949495
20,9,187.0,205.0,0.010353535353535354
21,12,181.0,205.0,0.010353535353535354
22,5,189.0,199.0,0.010050505050505051
23,8,188.0,204.0,0.010303030303030303
24,8,185.0,201.0,0.010151515151515151
25,7,189.0,203.0,0.010252525252525253
26,9,187.0,205.0,0.010353535353535354
27,5,189.0,199.0,0.010050505050505051
28,9,186.0,204.0,0.010303030303030303
29,6,191.0,203.0,0.010252525252525253
30,7,186.0,200.0,0.010101010101010102
31,5,189.0,199.0,0.010050505050505051
32,5,190.0,200.0,0.010101010101010102
33,7,185.0,199.0,0.010050505050505051
34,13,181.0,207.0,0.010454545454545454
35,4,188.0,196.0,0.009898989898989899
36,4,190.0,198.0,0.01
37,2,193.0,197.0,0.00994949494949495
38,4,189.0,197.0,0.00994949494949495
39,6,190.0,202.0,0.010202020202020202
40,8,184.0,200.0,0.010101010101010102
41,7,187.0,201.0,0.010151515151515151
42,9,185.0,203.0,0.010252525252525253
43,7,185.0,199.0,0.010050505050505051
44,8,185.0,201.0,0.010151515151515151
45,7,184.0,198.0,0.01
46,2,190.0,194.0,0.009797979797979799
47,9,181.0,199.0,0.010050505050505051
48,4,186.0,194.0,0.009797979797979799
49,3,189.0,195.0,0.009848484848484848
50,3,189.0,195.0,0.009848484848484848
51,7,184.0,198.0,0.01
52,3,187.0,193.0,0.009747474747474748
53,5,187.0,197.0,0.00994949494949495
54,6,182.0,194.0,0.009797979797979799
55,4,188.0,196.0,0.009898989898989899
56,0,190.0,190.0,0.009595959595959595
57,5,188.0,198.0,0.01
58,2,191.0,195.0,0.009848484848484848
59,5,188.0,198.0,0.01
60,5,191.0,201.0,0.010151515151515151
61,9,179.0,197.0,0.00994949494949495
62,3,183.0,189.0,0.009545454545454546
63,3,191.0,197.0,0.00994949494949495
64,6,185.0,197.0,0.00994949494949495
65,4,188.0,196.0,0.009898989898989899
66,3,184.0,190.0,0.009595959595959595
67,6,182.0,194.0,0.009797979797979799
68,4,184.0,192.0,0.009696969696969697
69,3,187.0,193.0,0.009747474747474748
70,5,188.0,198.0,0.01
71,2,186.0,190.0,0.009595959595959595
72,3,187.0,193.0,0.009747474747474748
73,5,182.0,192.0,0.009696969696969697
74,1,189.0,191.0,0.009646464646464646
75,1,189.0,191.0,0.009646464646464646
76,4,185.0,193.0,0.009747474747474748
77,5,185.0,195.0,0.009848484848484848
78,1,189.0,191.0,0.009646464646464646
79,1,188.0,190.0,0.009595959595959595
80,1,185.0,187.0,0.009444444444444445
81,1,191.0,193.0,0.009747474747474748
82,2,189.0,193.0,0.009747474747474748
83,3,186.0,192.0,0.009696969696969697
84,2,183.0,187.0,0.009444444444444445
85,0,190.0,190.0,0.009595959595959595
86,1,187.0,189.0,0.009545454545454546
87,1,189.0,191.0,0.009646464646464646
88,1,188.0,190.0,0.009595959595959595
89,3,180.0,186.0,0.009393939393939394
90,2,187.0,191.0,0.009646464646464646
91,0,185.0,185.0,0.009343434343434343
92,0,193.0,193.0,0.009747474747474748
93,1,179.0,181.0,0.009141414141414141
94,1,189.0,191.0,0.009646464646464646
95,1,179.0,181.0,0.009141414141414141
96,0,189.0,189.0,0.009545454545454546
97,0,182.0,182.0,0.009191919191919192
98,0,189.0,189.0,0.009545454545454546
99,0,182.0,182.0,0.009191919191919192
