u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,19,1
1,29,1
1,30,1
1,39,1
1,45,1
1,53,1
1,58,1
1,72,1
1,73,1
1,76,1
1,79,1
1,93,1
1,95,1
1,98,1
2,22,2
2,41,2
2,59,2
2,70,2
3,17,3
3,34,3
3,64,3
3,71,3
3,90,3
4,7,4
4,46,4
4,47,4
4,56,4
4,58,4
4,61,4
4,77,4
4,84,4
4,91,4
4,92,4
5,11,5
5,32,5
5,46,5
5,49,5
5,80,5
5,87,5
5,90,5
6,8,6
6,38,6
6,48,6
6,95,6
7,22,7
7,54,7
7,58,7
7,77,7
8,15,8
8,19,8
8,36,8
8,45,8
8,52,8
8,53,8
8,60,8
8,80,8
8,83,8
9,11,9
9,18,9
9,26,9
9,34,9
9,39,9
9,48,9
9,70,9
9,71,9
9,88,9
9,94,9
10,40,10
10,41,10
10,45,10
10,54,10
10,91,10
10,93,10
11,14,11
11,19,11
11,43,11
11,60,11
11,68,11
11,83,11
11,87,11
11,98,11
12,18,12
12,21,12
12,33,12
12,37,12
12,42,12
12,43,12
12,44,12
12,47,12
12,61,12
12,66,12
12,67,12
12,77,12
12,79,12
12,88,12
12,90,12
13,15,13
13,25,13
13,28,13
13,47,13
13,51,13
13,52,13
13,55,13
13,68,13
13,80,13
13,84,13
13,94,13
14,19,14
14,22,14
14,25,14
14,31,14
14,53,14
14,55,14
14,58,14
14,61,14
14,81,14
14,82,14
14,92,14
15,28,15
15,37,15
15,42,15
15,55,15
15,93,15
15,98,15
16,23,16
16,56,16
16,60,16
16,75,16
16,95,16
17,18,17
17,22,17
17,24,17
17,25,17
17,41,17
17,50,17
17,52,17
17,81,17
17,97,17
18,28,18
18,42,18
18,51,18
18,66,18
18,72,18
18,76,18
18,77,18
18,95,18
19,43,19
19,45,19
19,56,19
19,69,19
19,88,19
19,92,19
19,97,19
20,23,20
20,24,20
20,25,20
20,26,20
20,33,20
20,49,20
20,74,20
20,99,20
21,35,21
21,43,21
21,55,21
21,65,21
21,67,21
21,68,21
21,74,21
21,90,21
22,24,22
22,36,22
22,40,22
22,57,22
22,68,22
22,69,22
22,96,22
23,25,23
23,32,23
23,52,23
23,54,23
23,70,23
23,86,23
23,94,23
24,46,24
24,54,24
24,58,24
24,67,24
24,71,24
24,76,24
24,77,24
25,27,25
25,32,25
25,53,25
25,57,25
25,74,25
25,97,25
25,99,25
26,29,26
