u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,35,1
1,42,1
1,66,1
1,69,1
2,26,2
2,31,2
2,33,2
2,60,2
2,68,2
2,69,2
2,95,2
3,12,3
3,38,3
3,39,3
3,42,3
3,52,3
3,54,3
3,62,3
3,83,3
3,86,3
3,93,3
3,94,3
4,13,4
4,20,4
4,28,4
4,38,4
4,40,4
4,43,4
4,54,4
4,66,4
4,71,4
4,85,4
4,89,4
4,91,4
4,97,4
5,16,5
5,22,5
5,32,5
5,33,5
5,34,5
5,40,5
5,45,5
5,55,5
5,72,5
6,16,6
6,25,6
6,37,6
6,89,6
6,96,6
7,9,7
7,23,7
7,44,7
7,45,7
7,47,7
7,98,7
8,24,8
8,35,8
8,39,8
8,42,8
8,85,8
9,11,9
9,34,9
9,48,9
9,57,9
10,12,10
10,14,10
10,34,10
10,38,10
10,41,10
10,45,10
10,51,10
10,68,10
10,89,10
10,90,10
11,12,11
11,19,11
11,20,11
11,28,11
11,29,11
11,32,11
11,53,11
11,65,11
11,76,11
11,96,11
12,20,12
12,28,12
12,31,12
12,33,12
12,43,12
12,49,12
12,56,12
12,58,12
13,14,13
13,28,13
13,64,13
13,66,13
13,67,13
13,77,13
13,98,13
14,20,14
14,36,14
14,39,14
14,50,14
14,53,14
14,63,14
14,71,14
14,82,14
14,83,14
14,88,14
14,95,14
15,22,15
15,38,15
15,64,15
15,69,15
15,96,15
16,22,16
16,24,16
16,31,16
16,36,16
16,40,16
16,84,16
17,35,17
17,53,17
17,55,17
17,60,17
17,62,17
17,73,17
17,74,17
17,75,17
17,79,17
17,81,17
17,85,17
17,86,17
17,93,17
18,20,18
18,37,18
18,43,18
18,46,18
18,53,18
18,67,18
18,69,18
18,81,18
18,90,18
18,96,18
18,99,18
19,27,19
19,28,19
19,34,19
19,46,19
19,48,19
19,63,19
19,65,19
19,66,19
19,74,19
19,79,19
19,81,19
19,84,19
19,88,19
19,94,19
20,27,20
20,37,20
20,40,20
20,45,20
20,46,20
20,79,20
20,94,20
20,96,20
21,30,21
21,52,21
21,58,21
21,78,21
21,80,21
21,85,21
22,27,22
22,40,22
22,57,22
22,62,22
22,72,22
22,92,22
22,94,22
23,24,23
23,75,23
23,76,23
23,95,23
24,37,24
24,41,24
24,42,24
24,49,24
24,67,24
24,71,24
24,80,24
24,82,24
24,95,24
25,59,25
25,81,25
25,82,25
25,83,25
25,85,25
