u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,12,1
1,13,1
1,24,1
1,26,1
1,55,1
1,59,1
1,64,1
1,88,1
2,17,2
2,42,2
2,80,2
3,4,3
3,18,3
3,34,3
3,43,3
3,48,3
3,67,3
3,77,3
3,80,3
3,84,3
4,5,4
4,24,4
4,36,4
4,50,4
4,56,4
4,65,4
4,77,4
4,81,4
4,83,4
4,87,4
4,97,4
5,29,5
5,36,5
5,46,5
5,69,5
5,76,5
5,94,5
6,27,6
6,59,6
6,68,6
6,95,6
7,9,7
7,39,7
7,42,7
7,51,7
7,52,7
7,58,7
7,61,7
7,82,7
7,84,7
7,92,7
7,93,7
8,18,8
8,36,8
8,37,8
8,53,8
8,79,8
8,89,8
8,94,8
9,17,9
9,36,9
9,44,9
9,52,9
9,61,9
9,69,9
9,80,9
10,16,10
10,17,10
10,40,10
10,71,10
10,80,10
10,97,10
11,19,11
11,23,11
11,29,11
11,38,11
11,42,11
11,47,11
11,55,11
11,64,11
11,67,11
11,92,11
11,98,11
12,15,12
12,16,12
12,30,12
12,48,12
12,74,12
12,80,12
12,81,12
12,84,12
12,85,12
12,94,12
12,97,12
13,19,13
13,26,13
13,30,13
13,38,13
13,43,13
13,45,13
13,53,13
13,60,13
13,61,13
13,75,13
13,83,13
13,84,13
13,89,13
13,95,13
14,15,14
14,36,14
14,43,14
14,46,14
14,55,14
14,62,14
14,65,14
14,94,14
15,16,15
15,19,15
15,37,15
15,39,15
15,69,15
15,72,15
15,73,15
15,86,15
15,93,15
16,35,16
16,41,16
16,48,16
16,63,16
16,79,16
16,83,16
16,84,16
16,88,16
17,22,17
17,41,17
17,47,17
17,52,17
17,79,17
17,81,17
18,37,18
18,59,18
18,70,18
18,78,18
18,86,18
18,87,18
19,28,19
19,29,19
19,30,19
19,38,19
19,45,19
19,47,19
19,55,19
19,61,19
19,66,19
19,73,19
19,74,19
19,78,19
19,79,19
19,81,19
20,26,20
20,36,20
20,42,20
20,46,20
20,61,20
20,72,20
20,80,20
20,90,20
20,98,20
21,25,21
21,36,21
21,42,21
21,55,21
21,58,21
21,60,21
21,62,21
21,64,21
21,67,21
21,78,21
21,80,21
21,81,21
21,83,21
22,33,22
22,35,22
22,46,22
22,48,22
22,53,22
22,58,22
22,74,22
23,25,23
23,26,23
23,67,23
23,80,23
23,90,23
24,29,24
24,37,24
24,38,24
24,43,24
24,60,24
