u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,5,1
1,18,1
1,26,1
1,28,1
1,32,1
1,41,1
1,44,1
1,47,1
1,54,1
1,58,1
1,65,1
1,66,1
1,67,1
1,82,1
1,86,1
1,88,1
1,90,1
1,93,1
2,34,2
2,50,2
2,67,2
2,73,2
3,16,3
3,24,3
3,29,3
3,34,3
3,40,3
3,54,3
3,73,3
3,78,3
4,12,4
4,25,4
4,40,4
4,42,4
4,47,4
4,50,4
4,66,4
4,78,4
4,80,4
4,82,4
4,94,4
4,97,4
5,15,5
5,18,5
5,23,5
5,27,5
5,29,5
5,32,5
5,38,5
5,61,5
5,63,5
5,96,5
6,11,6
6,48,6
6,65,6
6,69,6
6,70,6
6,79,6
6,85,6
6,90,6
6,91,6
7,16,7
7,31,7
7,41,7
7,42,7
7,48,7
7,50,7
7,51,7
7,56,7
7,63,7
7,66,7
7,70,7
7,77,7
7,79,7
7,93,7
7,94,7
8,45,8
8,49,8
8,59,8
8,60,8
8,71,8
8,82,8
9,15,9
9,23,9
9,26,9
9,30,9
9,31,9
9,44,9
9,45,9
9,52,9
9,63,9
9,66,9
9,80,9
9,89,9
9,96,9
10,35,10
10,61,10
10,71,10
10,72,10
10,73,10
10,76,10
10,84,10
10,92,10
11,15,11
11,16,11
11,22,11
11,29,11
11,38,11
11,53,11
11,72,11
11,76,11
12,17,12
12,29,12
12,47,12
12,51,12
12,52,12
12,67,12
12,72,12
12,74,12
13,14,13
13,41,13
13,65,13
13,98,13
14,24,14
14,35,14
14,37,14
14,40,14
14,46,14
14,60,14
14,93,14
15,18,15
15,43,15
15,52,15
15,61,15
15,63,15
15,72,15
15,77,15
15,88,15
16,49,16
16,69,16
16,78,16
16,83,16
16,85,16
16,89,16
16,92,16
17,44,17
17,47,17
17,52,17
17,64,17
17,66,17
17,73,17
17,79,17
17,85,17
17,86,17
18,23,18
18,24,18
18,29,18
18,32,18
18,55,18
18,60,18
18,63,18
18,67,18
18,69,18
18,74,18
18,75,18
18,78,18
18,81,18
18,82,18
18,84,18
18,91,18
19,21,19
19,22,19
19,39,19
19,51,19
19,68,19
19,78,19
19,85,19
20,23,20
20,34,20
20,63,20
20,66,20
20,84,20
20,91,20
20,97,20
21,85,21
21,92,21
22,41,22
22,45,22
22,50,22
22,56,22
22,62,22
23,33,23
23,37,23
23,45,23
23,48,23
23,62,23
23,64,23
23,65,23
