u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,7,1
1,36,1
1,44,1
1,58,1
1,70,1
1,74,1
1,97,1
2,18,2
2,33,2
2,39,2
2,78,2
2,88,2
3,5,3
3,27,3
3,28,3
3,29,3
3,54,3
3,57,3
3,67,3
3,71,3
3,72,3
3,73,3
3,78,3
4,11,4
4,12,4
4,19,4
4,30,4
4,43,4
4,82,4
4,88,4
5,17,5
5,23,5
5,34,5
5,41,5
5,45,5
5,48,5
5,82,5
5,86,5
6,13,6
6,17,6
6,32,6
6,42,6
6,44,6
6,46,6
6,63,6
6,68,6
6,86,6
7,14,7
7,33,7
7,71,7
7,99,7
8,9,8
8,24,8
8,34,8
8,47,8
8,65,8
8,66,8
8,70,8
8,74,8
8,81,8
8,88,8
8,89,8
9,10,9
9,30,9
9,39,9
9,63,9
9,73,9
9,76,9
9,78,9
9,96,9
9,99,9
10,29,10
10,40,10
10,65,10
10,72,10
10,75,10
10,81,10
10,92,10
10,94,10
11,23,11
11,29,11
11,37,11
11,40,11
11,60,11
11,65,11
11,68,11
11,73,11
11,86,11
11,89,11
11,96,11
11,99,11
12,13,12
12,18,12
12,38,12
12,65,12
12,71,12
12,73,12
12,92,12
13,18,13
13,19,13
13,47,13
13,52,13
13,54,13
13,65,13
13,66,13
13,70,13
13,74,13
13,83,13
13,87,13
14,59,14
14,67,14
14,74,14
14,84,14
15,26,15
15,47,15
15,49,15
15,73,15
15,85,15
15,90,15
15,93,15
15,99,15
16,20,16
16,22,16
16,28,16
16,59,16
16,70,16
16,81,16
16,89,16
17,22,17
17,34,17
17,45,17
17,52,17
17,63,17
17,74,17
17,75,17
17,77,17
17,86,17
17,89,17
18,21,18
18,25,18
18,26,18
18,46,18
18,58,18
18,61,18
18,63,18
18,65,18
18,73,18
18,82,18
18,92,18
18,94,18
19,38,19
19,40,19
19,76,19
19,81,19
19,97,19
20,33,20
20,42,20
20,60,20
20,74,20
20,75,20
20,82,20
20,85,20
20,87,20
20,88,20
20,94,20
20,98,20
21,42,21
21,61,21
21,75,21
21,80,21
21,93,21
21,96,21
22,27,22
22,31,22
22,85,22
22,93,22
23,35,23
23,42,23
23,43,23
23,71,23
23,95,23
23,97,23
23,98,23
24,56,24
24,71,24
24,81,24
24,85,24
24,95,24
24,98,24
25,35,25
25,52,25
25,57,25
25,80,25
25,88,25
25,94,25
25,95,25
26,28,26
26,30,26
