node,owned_edges,dist_sum,cost,p
0,99,99.0,297.0,0.015
1,7,190.0,204.0,0.010303030303030303
2,5,192.0,202.0,0.010202020202020202
3,11,186.0,208.0,0.010505050505050505
4,7,190.0,204.0,0.010303030303030303
5,8,188.0,204.0,0.010303030303030303
6,9,188.0,206.0,0.010404040404040403
7,4,192.0,200.0,0.010101010101010102
8,11,186.0,208.0,0.010505050505050505
9,9,187.0,205.0,0.010353535353535354
10,8,188.0,204.0,0.010303030303030303
11,12,184.0,208.0,0.010505050505050505
12,7,189.0,203.0,0.010252525252525253
13,11,184.0,206.0,0.010404040404040403
14,4,192.0,200.0,0.010101010101010102
15,8,189.0,205.0,0.010353535353535354
16,7,190.0,204.0,0.010303030303030303
17,10,185.0,205.0,0.010353535353535354
18,12,182.0,206.0,0.010404040404040403
19,5,190.0,200.0,0.010101010101010102
20,11,185.0,207.0,0.010454545454545454
21,6,190.0,202.0,0.010202020202020202
22,4,191.0,199.0,0.010050505050505051
23,7,188.0,202.0,0.010202020202020202
24,6,190.0,202.0,0.010202020202020202
25,7,189.0,203.0,0.010252525252525253
26,10,185.0,205.0,0.010353535353535354
27,7,188.0,202.0,0.010202020202020202
28,11,183.0,205.0,0.010353535353535354
29,4,190.0,198.0,0.01
30,7,187.0,201.0,0.010151515151515151
31,7,189.0,203.0,0.010252525252525253
32,8,188.0,204.0,0.010303030303030303
33,9,185.0,203.0,0.010252525252525253
34,8,186.0,202.0,0.010202020202020202
35,5,190.0,200.0,0.010101010101010102
36,5,191.0,201.0,0.010151515151515151
37,8,186.0,202.0,0.010202020202020202
38,6,189.0,201.0,0.010151515151515151
39,5,187.0,197.0,0.00994949494949495
40,7,186.0,200.0,0.010101010101010102
41,5,188.0,198.0,0.01
42,4,187.0,195.0,0.009848484848484848
43,8,186.0,202.0,0.010202020202020202
44,8,186.0,202.0,0.010202020202020202
45,7,188.0,202.0,0.010202020202020202
46,3,190.0,196.0,0.009898989898989899
47,6,184.0,196.0,0.009898989898989899
48,2,192.0,196.0,0.009898989898989899
49,3,191.0,197.0,0.00994949494949495
50,6,188.0,200.0,0.010101010101010102
51,3,192.0,198.0,0.01
52,9,184.0,202.0,0.010202020202020202
53,2,192.0,196.0,0.009898989898989899
54,4,187.0,195.0,0.009848484848484848
55,4,192.0,200.0,0.010101010101010102
56,2,193.0,197.0,0.00994949494949495
57,5,183.0,193.0,0.009747474747474748
58,4,191.0,199.0,0.010050505050505051
59,3,189.0,195.0,0.009848484848484848
60,1,190.0,192.0,0.009696969696969697
61,3,190.0,196.0,0.009898989898989899
62,5,190.0,200.0,0.010101010101010102
63,3,185.0,191.0,0.009646464646464646
64,2,193.0,197.0,0.00994949494949495
65,3,185.0,191.0,0.009646464646464646
66,2,191.0,195.0,0.009848484848484848
67,6,187.0,199.0,0.010050505050505051
68,3,185.0,191.0,0.009646464646464646
69,4,185.0,193.0,0.009747474747474748
70,4,184.0,192.0,0.009696969696969697
71,3,184.0,190.0,0.009595959595959595
72,3,184.0,190.0,0.009595959595959595
73,4,187.0,195.0,0.009848484848484848
74,5,181.0,191.0,0.009646464646464646
75,2,185.0,189.0,0.009545454545454546
76,4,186.0,194.0,0.009797979797979799
77,3,185.0,191.0,0.009646464646464646
78,0,189.0,189.0,0.009545454545454546
79,5,188.0,198.0,0.01
80,2,190.0,194.0,0.009797979797979799
81,2,186.0,190.0,0.009595959595959595
82,1,183.0,185.0,0.009343434343434343
83,3,186.0,192.0,0.009696969696969697
84,2,187.0,191.0,0.009646464646464646
85,2,187.0,191.0,0.009646464646464646
86,2,181.0,185.0,0.009343434343434343
87,2,183.0,187.0,0.009444444444444445
88,0,184.0,184.0,0.009292929292929294
89,0,187.0,187.0,0.009444444444444445
90,0,195.0,195.0,0.009848484848484848
91,1,192.0,194.0,0.009797979797979799
92,0,185.0,185.0,0.009343434343434343
93,0,189.0,189.0,0.009545454545454546
94,0,189.0,189.0,0.009545454545454546
95,0,183.0,183.0,0.009242424242424243
96,0,187.0,187.0,0.009444444444444445
97,0,184.0,184.0,0.009292929292929294
98,0,186.0,186.0,0.009393939393939394
99,0,181.0,181.0,0.009141414141414141
