u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,5,1
1,12,1
1,13,1
1,14,1
1,15,1
1,28,1
1,30,1
1,43,1
1,68,1
1,85,1
1,86,1
1,94,1
1,96,1
2,11,2
2,22,2
2,34,2
2,53,2
2,55,2
2,62,2
2,72,2
2,73,2
2,75,2
2,76,2
2,99,2
3,17,3
3,18,3
3,19,3
3,30,3
3,42,3
3,59,3
3,60,3
3,67,3
3,68,3
3,70,3
3,88,3
4,36,4
4,38,4
4,39,4
4,41,4
4,44,4
4,81,4
4,94,4
4,99,4
5,7,5
5,23,5
5,34,5
5,37,5
5,44,5
5,51,5
5,63,5
5,71,5
5,75,5
5,85,5
5,87,5
5,88,5
5,95,5
6,10,6
6,45,6
6,51,6
6,57,6
6,60,6
6,64,6
6,70,6
6,71,6
6,76,6
6,78,6
6,80,6
6,81,6
7,18,7
7,32,7
7,35,7
7,68,7
7,74,7
8,29,8
8,48,8
8,53,8
8,58,8
8,65,8
8,67,8
8,69,8
8,74,8
8,91,8
9,21,9
9,22,9
9,23,9
9,33,9
9,39,9
9,42,9
9,45,9
9,47,9
9,54,9
9,61,9
9,67,9
9,71,9
9,87,9
9,88,9
9,96,9
10,20,10
10,28,10
10,33,10
10,34,10
10,38,10
10,44,10
10,45,10
10,65,10
10,66,10
10,74,10
10,81,10
10,89,10
11,13,11
11,16,11
11,27,11
11,45,11
11,47,11
11,65,11
12,13,12
12,24,12
12,40,12
12,52,12
12,54,12
12,58,12
12,96,12
13,15,13
13,19,13
13,35,13
13,44,13
13,52,13
13,53,13
13,74,13
13,94,13
13,97,13
14,21,14
14,22,14
14,49,14
14,55,14
14,63,14
14,65,14
14,72,14
14,82,14
15,22,15
15,43,15
15,53,15
15,73,15
15,75,15
15,89,15
15,90,15
16,23,16
16,31,16
16,45,16
16,51,16
16,55,16
16,73,16
16,93,16
16,94,16
16,98,16
17,20,17
17,30,17
17,36,17
17,42,17
17,45,17
17,51,17
17,68,17
17,78,17
17,79,17
17,94,17
17,95,17
18,20,18
18,23,18
18,54,18
18,57,18
18,66,18
18,76,18
18,93,18
19,29,19
19,37,19
19,39,19
19,41,19
19,46,19
19,49,19
19,57,19
19,70,19
19,81,19
19,98,19
20,35,20
20,56,20
20,59,20
20,68,20
20,72,20
21,23,21
21,31,21
21,32,21
21,48,21
21,49,21
22,29,22
22,39,22
22,63,22
22,66,22
22,68,22
