node,owned_edges,dist_sum,cost,p
0,99,99.0,297.0,0.015
1,4,193.0,201.0,0.010151515151515151
2,7,190.0,204.0,0.010303030303030303
3,11,186.0,208.0,0.010505050505050505
4,13,184.0,210.0,0.010606060606060607
5,9,188.0,206.0,0.010404040404040403
6,5,192.0,202.0,0.010202020202020202
7,6,191.0,203.0,0.010252525252525253
8,5,192.0,202.0,0.010202020202020202
9,4,192.0,200.0,0.010101010101010102
10,10,187.0,207.0,0.010454545454545454
11,10,186.0,206.0,0.010404040404040403
12,8,186.0,202.0,0.010202020202020202
13,7,189.0,203.0,0.010252525252525253
14,11,184.0,206.0,0.010404040404040403
15,5,192.0,202.0,0.010202020202020202
16,6,189.0,201.0,0.010151515151515151
17,13,184.0,210.0,0.010606060606060607
18,11,186.0,208.0,0.010505050505050505
19,14,182.0,210.0,0.010606060606060607
20,8,184.0,200.0,0.010101010101010102
21,6,191.0,203.0,0.010252525252525253
22,7,187.0,201.0,0.010151515151515151
23,4,192.0,200.0,0.010101010101010102
24,9,185.0,203.0,0.010252525252525253
25,7,189.0,203.0,0.010252525252525253
26,6,190.0,202.0,0.010202020202020202
27,11,183.0,205.0,0.010353535353535354
28,3,189.0,195.0,0.009848484848484848
29,9,187.0,205.0,0.010353535353535354
30,9,187.0,205.0,0.010353535353535354
31,4,190.0,198.0,0.01
32,6,189.0,201.0,0.010151515151515151
33,3,191.0,197.0,0.00994949494949495
34,4,189.0,197.0,0.00994949494949495
35,7,187.0,201.0,0.010151515151515151
36,8,186.0,202.0,0.010202020202020202
37,4,189.0,197.0,0.00994949494949495
38,3,186.0,192.0,0.009696969696969697
39,9,185.0,203.0,0.010252525252525253
40,6,186.0,198.0,0.01
41,4,190.0,198.0,0.01
42,2,188.0,192.0,0.009696969696969697
43,5,189.0,199.0,0.010050505050505051
44,7,187.0,201.0,0.010151515151515151
45,6,182.0,194.0,0.009797979797979799
46,4,189.0,197.0,0.00994949494949495
47,7,188.0,202.0,0.010202020202020202
48,8,186.0,202.0,0.010202020202020202
49,3,187.0,193.0,0.009747474747474748
50,4,189.0,197.0,0.00994949494949495
51,6,189.0,201.0,0.010151515151515151
52,2,191.0,195.0,0.009848484848484848
53,1,191.0,193.0,0.009747474747474748
54,7,185.0,199.0,0.010050505050505051
55,3,190.0,196.0,0.009898989898989899
56,3,186.0,192.0,0.009696969696969697
57,5,184.0,194.0,0.009797979797979799
58,4,188.0,196.0,0.009898989898989899
59,7,184.0,198.0,0.01
60,4,187.0,195.0,0.009848484848484848
61,4,187.0,195.0,0.009848484848484848
62,2,189.0,193.0,0.009747474747474748
63,2,190.0,194.0,0.009797979797979799
64,4,189.0,197.0,0.00994949494949495
65,0,194.0,194.0,0.009797979797979799
66,4,185.0,193.0,0.009747474747474748
67,4,186.0,194.0,0.009797979797979799
68,2,192.0,196.0,0.009898989898989899
69,5,187.0,197.0,0.00994949494949495
70,4,189.0,197.0,0.00994949494949495
71,2,186.0,190.0,0.009595959595959595
72,2,187.0,191.0,0.009646464646464646
73,4,190.0,198.0,0.01
74,3,189.0,195.0,0.009848484848484848
75,2,187.0,191.0,0.009646464646464646
76,1,188.0,190.0,0.009595959595959595
77,2,190.0,194.0,0.009797979797979799
78,5,189.0,199.0,0.010050505050505051
79,1,191.0,193.0,0.009747474747474748
80,1,189.0,191.0,0.009646464646464646
81,2,183.0,187.0,0.009444444444444445
82,1,185.0,187.0,0.009444444444444445
83,3,188.0,194.0,0.009797979797979799
84,1,187.0,189.0,0.009545454545454546
85,2,184.0,188.0,0.009494949494949495
86,1,186.0,188.0,0.009494949494949495
87,1,192.0,194.0,0.009797979797979799
88,2,192.0,196.0,0.009898989898989899
89,2,181.0,185.0,0.009343434343434343
90,1,187.0,189.0,0.009545454545454546
91,1,186.0,188.0,0.009494949494949495
92,2,189.0,193.0,0.009747474747474748
93,0,187.0,187.0,0.009444444444444445
94,1,188.0,190.0,0.009595959595959595
95,0,186.0,186.0,0.009393939393939394
96,0,185.0,185.0,0.009343434343434343
97,0,184.0,184.0,0.009292929292929294
98,0,189.0,189.0,0.009545454545454546
99,0,189.0,189.0,0.009545454545454546
