node,owned_edges,dist_sum,cost,p
0,99,99.0,297.0,0.015
1,10,187.0,207.0,0.010454545454545454
2,8,189.0,205.0,0.010353535353535354
3,12,185.0,209.0,0.010555555555555556
4,12,185.0,209.0,0.010555555555555556
5,7,190.0,204.0,0.010303030303030303
6,7,189.0,203.0,0.010252525252525253
7,9,188.0,206.0,0.010404040404040403
8,6,191.0,203.0,0.010252525252525253
9,7,189.0,203.0,0.010252525252525253
10,6,190.0,202.0,0.010202020202020202
11,16,181.0,213.0,0.010757575757575757
12,9,187.0,205.0,0.010353535353535354
13,5,191.0,201.0,0.010151515151515151
14,8,186.0,202.0,0.010202020202020202
15,10,185.0,205.0,0.010353535353535354
16,6,191.0,203.0,0.010252525252525253
17,8,185.0,201.0,0.010151515151515151
18,9,185.0,203.0,0.010252525252525253
19,5,190.0,200.0,0.010101010101010102
20,9,185.0,203.0,0.010252525252525253
21,9,186.0,204.0,0.010303030303030303
22,7,188.0,202.0,0.010202020202020202
23,11,182.0,204.0,0.010303030303030303
24,13,180.0,206.0,0.010404040404040403
25,5,189.0,199.0,0.010050505050505051
26,12,182.0,206.0,0.010404040404040403
27,9,185.0,203.0,0.010252525252525253
28,7,187.0,201.0,0.010151515151515151
29,6,190.0,202.0,0.010202020202020202
30,6,190.0,202.0,0.010202020202020202
31,9,185.0,203.0,0.010252525252525253
32,9,187.0,205.0,0.010353535353535354
33,6,189.0,201.0,0.010151515151515151
34,7,187.0,201.0,0.010151515151515151
35,10,182.0,202.0,0.010202020202020202
36,6,186.0,198.0,0.01
37,3,190.0,196.0,0.009898989898989899
38,8,186.0,202.0,0.010202020202020202
39,7,182.0,196.0,0.009898989898989899
40,3,190.0,196.0,0.009898989898989899
41,6,189.0,201.0,0.010151515151515151
42,3,192.0,198.0,0.01
43,3,189.0,195.0,0.009848484848484848
44,7,186.0,200.0,0.010101010101010102
45,5,192.0,202.0,0.010202020202020202
46,2,191.0,195.0,0.009848484848484848
47,4,187.0,195.0,0.009848484848484848
48,8,185.0,201.0,0.010151515151515151
49,8,184.0,200.0,0.010101010101010102
50,4,189.0,197.0,0.00994949494949495
51,5,184.0,194.0,0.009797979797979799
52,5,187.0,197.0,0.00994949494949495
53,7,189.0,203.0,0.010252525252525253
54,8,185.0,201.0,0.010151515151515151
55,7,184.0,198.0,0.01
56,6,185.0,197.0,0.00994949494949495
57,3,182.0,188.0,0.009494949494949495
58,4,189.0,197.0,0.00994949494949495
59,2,190.0,194.0,0.009797979797979799
60,6,184.0,196.0,0.009898989898989899
61,9,183.0,201.0,0.010151515151515151
62,7,181.0,195.0,0.009848484848484848
63,3,185.0,191.0,0.009646464646464646
64,4,186.0,194.0,0.009797979797979799
65,3,190.0,196.0,0.009898989898989899
66,2,190.0,194.0,0.009797979797979799
67,7,183.0,197.0,0.00994949494949495
68,4,185.0,193.0,0.009747474747474748
69,2,184.0,188.0,0.009494949494949495
70,1,188.0,190.0,0.009595959595959595
71,7,184.0,198.0,0.01
72,2,189.0,193.0,0.009747474747474748
73,1,188.0,190.0,0.009595959595959595
74,3,187.0,193.0,0.009747474747474748
75,4,183.0,191.0,0.009646464646464646
76,1,182.0,184.0,0.009292929292929294
77,4,185.0,193.0,0.009747474747474748
78,1,185.0,187.0,0.009444444444444445
79,1,183.0,185.0,0.009343434343434343
80,1,186.0,188.0,0.009494949494949495
81,1,187.0,189.0,0.009545454545454546
82,2,191.0,195.0,0.009848484848484848
83,3,183.0,189.0,0.009545454545454546
84,2,186.0,190.0,0.009595959595959595
85,1,191.0,193.0,0.009747474747474748
86,0,194.0,194.0,0.009797979797979799
87,3,185.0,191.0,0.009646464646464646
88,0,189.0,189.0,0.009545454545454546
89,1,189.0,191.0,0.009646464646464646
90,1,187.0,189.0,0.009545454545454546
91,0,188.0,188.0,0.009494949494949495
92,2,190.0,194.0,0.009797979797979799
93,2,185.0,189.0,0.009545454545454546
94,0,183.0,183.0,0.009242424242424243
95,0,191.0,191.0,0.009646464646464646
96,0,183.0,183.0,0.009242424242424243
97,0,186.0,186.0,0.009393939393939394
98,0,186.0,186.0,0.009393939393939394
99,0,187.0,187.0,0.009444444444444445
