u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,10,1
1,36,1
1,39,1
1,41,1
1,59,1
1,67,1
1,82,1
1,83,1
1,84,1
1,88,1
1,94,1
2,7,2
2,36,2
2,40,2
2,44,2
2,55,2
2,68,2
2,81,2
2,86,2
2,87,2
2,88,2
3,11,3
3,16,3
3,18,3
3,20,3
3,24,3
3,38,3
3,39,3
3,43,3
3,44,3
3,61,3
3,78,3
3,84,3
3,93,3
3,94,3
4,23,4
4,56,4
4,63,4
4,73,4
4,77,4
4,94,4
5,12,5
5,27,5
5,44,5
5,51,5
5,57,5
5,58,5
5,69,5
5,77,5
5,87,5
6,17,6
6,47,6
6,48,6
6,49,6
6,52,6
6,54,6
6,56,6
6,58,6
6,64,6
6,88,6
7,13,7
7,71,7
7,96,7
8,18,8
8,22,8
8,28,8
8,30,8
8,35,8
8,39,8
8,61,8
8,63,8
8,76,8
9,10,9
9,16,9
9,33,9
9,46,9
9,59,9
9,70,9
9,72,9
9,73,9
9,74,9
9,94,9
9,96,9
10,18,10
10,24,10
10,33,10
10,45,10
10,51,10
10,70,10
10,74,10
10,79,10
10,90,10
10,92,10
10,94,10
11,19,11
11,68,11
11,74,11
11,81,11
11,91,11
11,99,11
12,30,12
12,32,12
12,49,12
12,68,12
12,69,12
12,75,12
12,87,12
12,90,12
12,95,12
12,98,12
13,17,13
13,21,13
13,66,13
13,67,13
13,68,13
13,71,13
13,80,13
13,83,13
13,87,13
13,91,13
14,20,14
14,36,14
14,48,14
14,49,14
14,51,14
14,62,14
14,64,14
14,70,14
14,71,14
14,74,14
14,79,14
14,86,14
14,87,14
14,95,14
15,35,15
15,41,15
15,72,15
15,75,15
15,85,15
15,88,15
16,26,16
16,49,16
16,75,16
16,91,16
17,24,17
17,28,17
17,33,17
17,34,17
17,40,17
17,59,17
17,68,17
17,81,17
18,20,18
18,24,18
18,26,18
18,42,18
18,66,18
18,96,18
18,99,18
19,24,19
19,31,19
19,33,19
19,43,19
19,46,19
19,64,19
19,69,19
19,72,19
19,75,19
19,79,19
19,92,19
20,32,20
20,37,20
20,47,20
20,74,20
20,85,20
20,97,20
21,42,21
21,50,21
21,60,21
21,72,21
21,77,21
21,84,21
21,94,21
22,32,22
22,65,22
22,66,22
22,75,22
22,86,22
23,36,23
23,53,23
23,92,23
23,95,23
23,98,23
24,25,24
24,26,24
24,36,24
24,43,24
24,46,24
