node,owned_edges,dist_sum,cost,p
0,99,99.0,297.0,0.015
1,5,192.0,202.0,0.010202020202020202
2,16,181.0,213.0,0.010757575757575757
3,13,184.0,210.0,0.010606060606060607
4,7,190.0,204.0,0.010303030303030303
5,16,181.0,213.0,0.010757575757575757
6,11,186.0,208.0,0.010505050505050505
7,7,190.0,204.0,0.010303030303030303
8,9,187.0,205.0,0.010353535353535354
9,10,186.0,206.0,0.010404040404040403
10,4,192.0,200.0,0.010101010101010102
11,8,187.0,203.0,0.010252525252525253
12,10,187.0,207.0,0.010454545454545454
13,6,189.0,201.0,0.010151515151515151
14,10,187.0,207.0,0.010454545454545454
15,6,189.0,201.0,0.010151515151515151
16,7,189.0,203.0,0.010252525252525253
17,8,189.0,205.0,0.010353535353535354
18,10,187.0,207.0,0.010454545454545454
19,10,185.0,205.0,0.010353535353535354
20,6,190.0,202.0,0.010202020202020202
21,7,188.0,202.0,0.010202020202020202
22,5,188.0,198.0,0.01
23,4,191.0,199.0,0.010050505050505051
24,8,189.0,205.0,0.010353535353535354
25,5,191.0,201.0,0.010151515151515151
26,7,189.0,203.0,0.010252525252525253
27,5,190.0,200.0,0.010101010101010102
28,7,186.0,200.0,0.010101010101010102
29,3,190.0,196.0,0.009898989898989899
30,9,181.0,199.0,0.010050505050505051
31,7,187.0,201.0,0.010151515151515151
32,4,189.0,197.0,0.00994949494949495
33,3,190.0,196.0,0.009898989898989899
34,7,186.0,200.0,0.010101010101010102
35,9,186.0,204.0,0.010303030303030303
36,5,188.0,198.0,0.01
37,7,187.0,201.0,0.010151515151515151
38,7,186.0,200.0,0.010101010101010102
39,9,184.0,202.0,0.010202020202020202
40,3,189.0,195.0,0.009848484848484848
41,6,189.0,201.0,0.010151515151515151
42,8,182.0,198.0,0.01
43,4,190.0,198.0,0.01
44,4,188.0,196.0,0.009898989898989899
45,5,186.0,196.0,0.009898989898989899
46,1,192.0,194.0,0.009797979797979799
47,2,189.0,193.0,0.009747474747474748
48,4,190.0,198.0,0.01
49,4,189.0,197.0,0.00994949494949495
50,3,192.0,198.0,0.01
51,4,192.0,200.0,0.010101010101010102
52,6,184.0,196.0,0.009898989898989899
53,7,185.0,199.0,0.010050505050505051
54,6,184.0,196.0,0.009898989898989899
55,8,182.0,198.0,0.01
56,4,188.0,196.0,0.009898989898989899
57,4,189.0,197.0,0.00994949494949495
58,5,191.0,201.0,0.010151515151515151
59,3,189.0,195.0,0.009848484848484848
60,3,186.0,192.0,0.009696969696969697
61,3,188.0,194.0,0.009797979797979799
62,6,185.0,197.0,0.00994949494949495
63,2,192.0,196.0,0.009898989898989899
64,4,189.0,197.0,0.00994949494949495
65,2,188.0,192.0,0.009696969696969697
66,2,189.0,193.0,0.009747474747474748
67,2,185.0,189.0,0.009545454545454546
68,2,192.0,196.0,0.009898989898989899
69,2,186.0,190.0,0.009595959595959595
70,3,188.0,194.0,0.009797979797979799
71,5,190.0,200.0,0.010101010101010102
72,4,183.0,191.0,0.009646464646464646
73,0,194.0,194.0,0.009797979797979799
74,0,191.0,191.0,0.009646464646464646
75,2,186.0,190.0,0.009595959595959595
76,3,189.0,195.0,0.009848484848484848
77,0,187.0,187.0,0.009444444444444445
78,0,191.0,191.0,0.009646464646464646
79,1,191.0,193.0,0.009747474747474748
80,2,188.0,192.0,0.009696969696969697
81,1,187.0,189.0,0.009545454545454546
82,2,185.0,189.0,0.009545454545454546
83,2,190.0,194.0,0.009797979797979799
84,1,181.0,183.0,0.009242424242424243
85,0,184.0,184.0,0.009292929292929294
86,1,188.0,190.0,0.009595959595959595
87,3,189.0,195.0,0.009848484848484848
88,2,185.0,189.0,0.009545454545454546
89,1,193.0,195.0,0.009848484848484848
90,2,181.0,185.0,0.009343434343434343
91,1,188.0,190.0,0.009595959595959595
92,0,186.0,186.0,0.009393939393939394
93,0,189.0,189.0,0.009545454545454546
94,0,193.0,193.0,0.009747474747474748
95,2,191.0,195.0,0.009848484848484848
96,1,187.0,189.0,0.009545454545454546
97,1,188.0,190.0,0.009595959595959595
98,0,186.0,186.0,0.009393939393939394
99,0,188.0,188.0,0.009494949494949495
