node,owned_edges,dist_sum,cost,p
0,99,99.0,297.0,0.015
1,9,188.0,206.0,0.010404040404040403
2,9,188.0,206.0,0.010404040404040403
3,10,187.0,207.0,0.010454545454545454
4,11,185.0,207.0,0.010454545454545454
5,13,184.0,210.0,0.010606060606060607
6,7,190.0,204.0,0.010303030303030303
7,5,192.0,202.0,0.010202020202020202
8,11,186.0,208.0,0.010505050505050505
9,8,189.0,205.0,0.010353535353535354
10,11,185.0,207.0,0.010454545454545454
11,7,190.0,204.0,0.010303030303030303
12,8,187.0,203.0,0.010252525252525253
13,9,186.0,204.0,0.010303030303030303
14,13,182.0,208.0,0.010505050505050505
15,11,185.0,207.0,0.010454545454545454
16,9,188.0,206.0,0.010404040404040403
17,4,189.0,197.0,0.00994949494949495
18,6,190.0,202.0,0.010202020202020202
19,7,186.0,200.0,0.010101010101010102
20,8,187.0,203.0,0.010252525252525253
21,9,186.0,204.0,0.010303030303030303
22,7,188.0,202.0,0.010202020202020202
23,13,183.0,209.0,0.010555555555555556
24,10,185.0,205.0,0.010353535353535354
25,4,190.0,198.0,0.01
26,7,186.0,200.0,0.010101010101010102
27,8,185.0,201.0,0.010151515151515151
28,9,186.0,204.0,0.010303030303030303
29,6,187.0,199.0,0.010050505050505051
30,10,186.0,206.0,0.010404040404040403
31,8,187.0,203.0,0.010252525252525253
32,8,188.0,204.0,0.010303030303030303
33,9,187.0,205.0,0.010353535353535354
34,9,179.0,197.0,0.00994949494949495
35,4,187.0,195.0,0.009848484848484848
36,7,189.0,203.0,0.010252525252525253
37,3,190.0,196.0,0.009898989898989899
38,4,189.0,197.0,0.00994949494949495
39,9,181.0,199.0,0.010050505050505051
40,4,191.0,199.0,0.010050505050505051
41,3,191.0,197.0,0.00994949494949495
42,6,187.0,199.0,0.010050505050505051
43,3,191.0,197.0,0.00994949494949495
44,5,187.0,197.0,0.00994949494949495
45,8,184.0,200.0,0.010101010101010102
46,8,185.0,201.0,0.010151515151515151
47,4,186.0,194.0,0.009797979797979799
48,4,189.0,197.0,0.00994949494949495
49,0,194.0,194.0,0.009797979797979799
50,4,186.0,194.0,0.009797979797979799
51,4,187.0,195.0,0.009848484848484848
52,7,185.0,199.0,0.010050505050505051
53,5,187.0,197.0,0.00994949494949495
54,2,187.0,191.0,0.009646464646464646
55,3,185.0,191.0,0.009646464646464646
56,5,190.0,200.0,0.010101010101010102
57,3,188.0,194.0,0.009797979797979799
58,3,191.0,197.0,0.00994949494949495
59,7,185.0,199.0,0.010050505050505051
60,3,190.0,196.0,0.009898989898989899
61,2,190.0,194.0,0.009797979797979799
62,5,191.0,201.0,0.010151515151515151
63,5,189.0,199.0,0.010050505050505051
64,1,192.0,194.0,0.009797979797979799
65,2,186.0,190.0,0.009595959595959595
66,7,182.0,196.0,0.009898989898989899
67,4,186.0,194.0,0.009797979797979799
68,4,184.0,192.0,0.009696969696969697
69,3,185.0,191.0,0.009646464646464646
70,2,190.0,194.0,0.009797979797979799
71,1,190.0,192.0,0.009696969696969697
72,1,188.0,190.0,0.009595959595959595
73,1,191.0,193.0,0.009747474747474748
74,4,185.0,193.0,0.009747474747474748
75,2,190.0,194.0,0.009797979797979799
76,2,189.0,193.0,0.009747474747474748
77,0,191.0,191.0,0.009646464646464646
78,3,188.0,194.0,0.009797979797979799
79,4,186.0,194.0,0.009797979797979799
80,2,190.0,194.0,0.009797979797979799
81,2,182.0,186.0,0.009393939393939394
82,1,193.0,195.0,0.009848484848484848
83,2,183.0,187.0,0.009444444444444445
84,1,184.0,186.0,0.009393939393939394
85,1,185.0,187.0,0.009444444444444445
86,2,186.0,190.0,0.009595959595959595
87,2,186.0,190.0,0.009595959595959595
88,0,185.0,185.0,0.009343434343434343
89,2,188.0,192.0,0.009696969696969697
90,0,193.0,193.0,0.009747474747474748
91,1,189.0,191.0,0.009646464646464646
92,0,188.0,188.0,0.009494949494949495
93,1,190.0,192.0,0.009696969696969697
94,1,187.0,189.0,0.009545454545454546
95,0,186.0,186.0,0.009393939393939394
96,0,190.0,190.0,0.009595959595959595
97,0,182.0,182.0,0.009191919191919192
98,0,186.0,186.0,0.009393939393939394
99,0,184.0,184.0,0.009292929292929294
