0	19
0	86
0	54
1	9
1	80
1	96
1	52
2	17
2	36
2	31
2	77
3	11
3	89
4	86
5	97
6	47
7	48
8	45
10	33
10	56
10	94
10	85
10	29
11	43
11	64
11	45
12	71
12	21
13	61
13	91
13	31
14	59
15	47
15	57
15	98
15	68
16	23
16	41
16	37
16	49
16	99
17	24
17	42
18	98
20	44
20	26
20	84
20	52
21	40
21	55
22	60
22	92
25	47
26	58
27	82
27	90
28	52
29	50
30	41
31	34
32	91
34	74
35	69
36	73
37	95
38	92
38	75
39	78
42	76
42	83
45	66
46	68
46	67
48	53
48	75
48	73
49	88
50	65
50	77
50	55
51	62
52	67
54	55
55	88
57	89
59	93
59	75
60	63
60	70
62	68
65	69
67	85
70	81
72	86
77	87
78	79
79	98
90	97
90	91
