0	86
1	7
1	87
2	57
2	17
2	85
3	9
3	15
4	33
5	53
5	54
5	71
6	70
7	56
8	18
8	97
9	84
10	29
10	79
10	56
11	89
11	42
12	93
13	46
13	96
14	68
14	70
15	24
15	85
16	33
17	34
17	69
19	85
19	68
20	71
20	50
21	30
21	90
21	99
22	40
22	70
23	95
23	33
25	31
26	85
27	60
28	35
31	62
31	54
32	59
32	82
32	36
33	43
33	42
35	65
35	69
36	60
36	84
37	59
38	50
38	93
38	70
39	87
40	55
41	65
42	74
44	72
45	48
45	86
46	74
47	80
49	99
50	73
50	75
50	86
51	63
51	97
51	61
51	99
52	92
52	55
56	67
58	72
58	86
59	66
61	91
61	98
62	81
64	80
64	71
69	83
70	78
71	88
76	99
77	86
78	91
87	97
94	98
96	97
