0	91
0	22
0	49
1	62
2	81
2	4
3	9
3	61
4	57
4	64
4	25
5	71
6	86
6	33
6	79
7	75
8	55
8	77
10	32
10	85
10	53
11	79
11	28
12	96
12	73
13	43
14	76
14	47
14	22
15	20
16	54
17	25
17	63
18	26
18	37
19	51
20	72
21	33
23	77
24	69
24	65
26	48
27	49
27	28
28	36
28	42
28	99
29	57
30	70
31	56
33	80
33	45
34	56
34	40
35	91
37	98
38	90
39	56
40	67
41	85
42	44
43	61
43	67
43	70
44	73
45	93
46	59
47	62
47	84
47	94
47	65
48	59
48	74
49	71
50	82
50	58
51	63
52	60
53	75
53	90
54	97
54	94
58	75
60	74
63	76
66	81
68	98
69	77
69	98
70	89
72	75
74	78
80	87
81	95
83	93
86	89
86	92
88	91
90	94
