0	2
1	37
2	36
3	90
3	24
4	52
4	97
4	30
5	11
6	84
6	20
6	51
7	20
8	95
9	86
10	30
11	30
12	15
12	65
13	89
13	91
14	24
16	50
16	82
16	95
17	66
17	36
17	34
18	23
18	19
19	41
19	53
20	21
20	47
22	85
22	29
24	63
25	27
25	92
25	58
26	55
26	63
28	95
29	30
30	56
30	74
30	46
31	37
32	87
32	57
33	99
34	81
35	62
36	75
37	60
37	58
37	99
38	69
38	51
38	42
39	65
39	76
39	42
40	58
42	71
43	91
43	67
44	48
45	54
45	69
46	59
46	96
47	61
48	81
48	96
48	99
49	67
49	86
50	70
53	88
57	80
60	86
61	88
62	79
62	80
62	63
62	82
64	71
67	73
68	76
71	77
71	98
72	93
74	95
77	83
78	98
78	90
81	94
83	93
