0	75
0	29
1	14
1	65
1	42
2	8
2	34
3	69
3	56
4	29
4	92
5	43
6	82
6	51
7	85
7	50
9	28
9	80
10	91
11	49
12	70
12	73
12	53
13	64
13	52
15	89
15	80
15	79
15	88
16	68
16	33
16	73
17	19
17	42
18	77
20	22
21	94
22	51
23	91
24	51
24	69
25	41
25	55
25	28
26	88
27	95
27	81
30	60
30	35
31	32
31	97
31	74
32	61
33	67
33	42
34	96
34	88
35	88
35	44
36	80
37	98
37	60
38	89
39	57
39	78
39	93
39	70
40	68
42	56
43	44
44	74
44	99
45	83
46	70
47	71
47	88
48	66
49	97
50	64
52	92
53	76
54	62
58	87
59	92
60	91
62	76
63	73
66	93
69	81
71	77
72	86
73	83
76	90
77	87
79	94
80	92
84	99
86	88
90	94
