0	26
0	42
0	97
0	55
1	58
1	53
1	49
2	73
2	61
3	45
4	35
4	83
4	90
4	49
4	47
5	55
5	40
6	56
6	59
7	80
8	17
8	39
9	36
9	34
9	72
10	63
11	76
12	98
13	95
14	19
14	96
14	32
14	66
15	54
15	63
15	25
15	58
16	33
16	93
16	94
17	60
18	71
20	27
20	24
21	68
21	42
22	86
23	39
24	28
24	36
25	81
26	78
29	40
29	34
30	85
30	82
31	68
32	47
33	67
34	82
35	48
35	75
36	45
37	43
38	98
39	84
40	69
41	94
43	72
43	99
44	59
44	80
46	93
50	63
51	92
51	57
52	86
53	64
53	98
57	95
57	68
58	70
59	86
61	89
61	66
62	82
64	87
65	77
66	94
66	99
71	80
74	94
76	77
76	95
79	97
80	94
84	88
88	95
91	97
