0	30
1	61
1	85
2	26
2	43
3	44
3	30
3	14
4	83
4	77
5	20
5	58
6	53
7	15
8	99
9	78
9	17
10	73
10	27
11	63
11	47
12	69
12	45
13	88
14	42
14	97
14	37
14	19
15	29
15	34
15	87
16	91
17	94
17	20
18	28
19	95
20	40
21	45
21	96
21	54
21	71
22	55
23	61
24	82
24	86
25	58
25	80
27	76
28	31
30	92
30	93
31	51
31	94
32	46
33	41
33	64
33	61
35	84
35	39
36	46
36	71
37	79
38	86
38	89
38	80
38	65
39	69
42	68
43	53
46	81
47	80
48	53
49	72
49	88
50	81
52	92
53	85
54	95
55	84
56	91
56	57
57	79
59	94
60	75
62	86
65	75
65	87
66	95
67	90
67	80
70	88
70	82
71	76
71	99
74	77
77	79
79	98
85	88
87	91
