0	12
0	28
1	22
1	4
1	55
2	26
2	65
2	99
3	49
3	71
3	5
4	52
4	10
4	54
5	63
5	22
6	28
7	94
8	78
8	67
9	27
9	57
9	63
10	66
11	70
11	59
11	42
13	61
14	92
15	52
16	73
17	51
17	90
17	87
18	60
18	25
19	88
19	43
20	73
20	85
20	75
21	92
21	89
23	34
24	67
24	50
25	39
26	32
26	38
26	62
28	34
29	33
30	48
30	83
30	60
31	97
31	56
33	70
34	39
34	67
35	77
36	79
36	89
36	43
37	40
38	44
40	72
40	62
41	53
41	73
42	58
42	54
43	65
44	47
45	46
46	86
50	86
55	94
55	69
56	95
56	84
57	96
59	81
60	87
61	98
61	92
62	86
64	75
68	72
69	77
69	91
69	98
71	74
75	77
76	96
80	93
80	89
81	84
82	90
