0	17
0	22
0	57
0	47
0	92
1	55
2	81
3	23
3	40
4	13
5	6
5	40
6	51
7	97
8	80
9	77
10	91
11	26
11	44
12	78
12	76
12	18
13	91
13	92
14	70
15	18
15	36
16	48
18	37
19	62
19	25
20	91
21	45
21	74
21	98
21	71
23	33
23	49
24	72
24	73
24	57
25	70
25	36
26	38
27	37
28	31
28	50
29	85
29	89
29	53
30	72
31	34
32	98
34	65
34	93
35	87
35	39
36	47
38	50
39	49
40	43
41	53
42	58
42	97
42	81
42	95
43	84
44	79
45	66
46	93
47	69
48	65
51	64
52	82
53	92
54	84
55	72
56	61
56	75
59	68
60	99
61	88
63	90
67	85
68	94
69	95
71	81
75	83
76	80
77	97
79	94
79	88
81	96
82	92
83	98
84	89
86	92
86	99
90	99
