0	48
0	95
0	69
1	60
1	97
2	65
3	42
3	99
4	17
4	90
4	42
5	36
5	10
6	14
7	87
8	86
8	51
9	33
9	20
9	54
10	52
10	81
10	84
10	29
11	67
11	63
11	95
12	43
12	70
13	66
14	66
15	27
16	71
16	23
17	68
18	28
18	54
18	99
19	88
19	94
19	78
20	74
21	36
22	93
23	46
23	99
24	38
25	29
26	37
27	57
28	96
29	37
29	95
30	91
30	39
31	61
32	93
34	82
34	87
34	38
35	86
38	56
38	61
38	98
38	89
39	57
40	86
41	67
44	51
44	97
44	98
45	91
47	87
49	68
50	66
51	53
53	75
53	76
54	69
55	77
55	63
57	78
58	83
59	70
59	75
60	79
60	92
60	93
61	72
62	89
63	83
64	78
65	66
66	71
73	80
78	89
78	84
80	99
85	98
