0	57
0	86
1	63
1	84
2	17
3	13
3	98
3	89
4	51
5	16
6	88
6	13
7	29
7	9
8	84
8	94
9	93
9	23
10	89
11	45
12	77
13	62
13	77
14	40
15	86
15	87
16	37
16	54
17	53
18	30
18	88
19	56
19	76
20	62
21	39
21	97
22	79
22	77
23	43
24	45
25	59
25	87
26	45
26	93
27	47
28	96
29	31
29	40
29	97
30	35
30	33
30	76
32	42
33	36
34	66
37	74
38	66
38	72
38	49
40	53
41	60
42	69
42	72
43	96
43	55
44	48
44	71
44	82
44	49
46	89
47	93
49	70
50	78
51	99
52	55
52	69
53	95
54	99
55	61
58	72
59	70
60	95
62	68
64	75
64	65
65	67
66	83
67	96
69	78
70	81
73	91
73	92
74	94
76	85
78	89
80	89
87	94
90	91
92	97
