0	70
0	46
1	42
1	55
1	37
1	94
1	93
2	38
2	41
2	67
3	96
4	90
5	36
5	49
5	6
6	74
6	17
6	75
6	94
7	8
7	70
8	34
8	67
9	86
9	92
9	75
10	88
11	64
12	24
12	58
12	96
13	31
13	39
13	48
13	81
13	78
14	51
15	65
15	57
15	54
16	67
17	77
18	84
18	26
18	19
19	52
19	76
20	85
21	30
21	99
22	43
22	32
23	33
24	27
25	90
26	79
28	62
28	82
29	44
29	34
30	60
30	76
32	63
33	40
35	67
36	50
37	90
40	95
41	85
41	98
44	64
44	68
45	51
46	80
47	89
49	61
51	73
51	89
51	54
53	61
54	94
56	91
56	79
57	95
59	82
59	76
61	83
62	71
63	83
65	78
66	74
67	69
71	72
71	80
80	93
83	88
83	97
87	97
91	96
