0	31
0	41
0	96
1	21
2	47
3	89
4	46
4	93
4	95
4	20
5	54
5	57
5	70
5	11
6	80
6	38
7	47
7	94
7	16
8	14
9	55
9	72
9	99
10	64
11	53
12	69
12	99
13	16
13	78
14	28
14	70
15	48
15	56
17	56
18	36
18	94
19	71
20	79
21	85
21	25
22	24
23	84
23	81
23	44
24	88
24	84
25	26
25	36
27	73
29	86
30	35
31	34
32	71
32	35
32	47
33	84
35	76
36	58
36	64
37	53
38	91
38	67
39	52
39	72
40	41
41	92
42	74
43	77
43	70
44	82
44	59
45	54
47	86
48	79
49	74
49	67
50	61
50	56
50	98
51	65
52	98
53	90
55	62
55	90
56	63
58	89
59	66
60	83
60	94
64	67
65	97
65	74
66	77
68	78
73	86
75	87
75	92
78	92
81	96
