0	88
0	44
1	30
2	20
2	38
3	6
4	94
5	72
5	53
5	88
6	86
6	62
7	45
7	52
8	36
8	20
9	43
9	30
10	84
11	84
11	94
11	34
12	53
13	81
13	62
14	52
14	53
15	19
16	90
16	30
17	66
18	99
19	23
19	22
19	30
20	77
21	87
21	93
21	83
21	56
22	48
22	49
22	74
22	63
23	42
23	26
24	43
25	37
26	39
26	85
26	51
27	91
28	61
29	58
29	64
30	61
31	41
32	66
32	73
33	65
33	55
34	38
34	88
35	50
35	82
35	72
37	92
37	54
38	95
40	89
40	51
41	97
44	76
45	96
46	68
46	79
46	56
47	69
49	70
52	54
55	92
56	78
57	84
59	87
60	75
61	83
62	91
62	63
63	67
64	88
69	90
71	98
73	95
75	89
76	99
78	92
80	83
83	98
86	97
