0	73
0	26
1	38
1	19
2	55
3	18
3	19
4	30
4	59
5	86
6	41
6	79
7	88
7	19
7	78
8	92
9	53
9	94
10	55
10	59
10	67
11	36
12	36
13	32
13	84
14	38
15	62
16	42
17	49
17	46
20	60
21	78
22	86
22	98
22	60
23	72
24	80
25	48
26	56
26	31
27	46
28	58
29	35
29	93
29	38
31	72
31	51
33	64
33	36
33	73
34	46
34	36
35	80
36	77
36	82
36	92
36	96
37	43
37	49
38	79
39	89
39	85
40	63
40	67
42	91
43	62
44	87
45	58
47	63
48	71
48	98
50	52
50	99
51	99
52	69
54	96
56	66
56	57
57	60
58	72
60	74
61	85
65	75
65	76
65	85
67	94
67	75
68	82
69	85
70	82
76	83
78	97
78	86
79	87
81	95
81	83
84	88
90	95
91	92
