0	47
0	20
0	97
1	54
1	93
1	61
2	34
2	75
2	64
2	28
3	55
4	94
5	6
5	60
6	85
7	67
8	81
8	99
9	12
9	24
9	86
10	57
10	60
11	90
11	46
12	19
13	33
13	92
14	38
14	94
15	48
15	69
15	92
16	97
16	64
17	44
18	48
20	39
20	80
20	51
21	91
22	72
22	86
23	28
23	79
25	45
25	41
26	33
27	78
27	34
29	77
30	32
31	61
31	77
32	37
32	66
35	70
36	82
37	60
40	66
41	58
42	67
42	94
43	76
43	92
44	52
44	66
45	94
46	94
49	50
49	95
50	74
51	92
51	96
52	70
52	95
53	68
55	82
56	89
57	88
58	89
58	77
58	68
58	59
59	87
59	83
62	67
63	73
63	72
65	88
66	86
68	86
71	79
75	84
79	82
79	94
83	99
91	97
98	99
