0	27
1	5
1	96
1	48
2	70
3	20
3	6
3	42
4	70
4	83
6	38
6	90
7	62
8	88
9	98
9	48
10	28
10	68
10	55
11	85
12	48
12	89
13	22
13	93
14	78
15	79
16	67
16	42
16	52
17	35
18	45
19	91
21	47
21	58
21	94
22	63
22	61
22	50
23	54
23	53
24	64
25	85
25	60
26	89
27	65
29	89
29	51
30	35
30	44
30	94
30	96
31	79
31	55
32	69
32	53
33	86
33	92
33	81
34	88
34	57
35	72
35	76
36	48
37	69
38	62
39	70
40	75
40	45
40	82
41	59
41	93
41	82
43	64
44	91
45	52
46	97
46	79
49	51
49	85
50	55
51	74
53	97
56	94
57	96
59	84
60	92
61	80
62	65
64	89
66	71
66	91
73	83
73	78
77	87
77	95
77	82
77	89
78	93
81	99
