0	24
0	40
0	86
1	30
1	76
1	90
1	50
2	51
2	42
3	73
3	4
4	68
5	97
6	11
6	39
6	55
6	8
6	61
7	54
7	42
8	18
8	48
8	91
8	36
9	31
10	40
12	64
12	84
13	83
14	96
15	23
15	40
16	68
17	34
17	26
17	86
17	33
17	96
18	32
19	31
19	64
20	95
20	63
21	96
22	48
23	49
23	50
25	66
25	69
26	62
27	50
28	29
28	53
28	62
31	79
33	65
35	88
35	57
36	82
36	94
37	70
37	52
38	83
38	47
41	52
41	67
42	61
42	95
43	93
44	59
45	59
45	46
46	53
47	84
49	74
50	67
51	56
51	89
53	71
54	97
57	80
57	92
58	84
58	65
60	93
61	72
63	85
63	68
65	98
68	81
69	86
75	78
75	85
77	81
81	92
81	84
86	93
87	95
96	99
