0	9
1	33
1	53
1	68
1	71
1	57
2	19
2	13
3	4
3	25
3	90
5	86
6	67
7	90
7	95
7	8
8	45
8	81
8	61
8	77
9	56
9	80
9	94
9	78
10	82
11	20
12	28
13	47
14	83
14	40
15	73
16	27
16	93
16	24
16	52
17	63
17	62
18	92
19	49
20	48
21	70
21	82
22	34
22	52
23	42
24	40
26	28
26	92
26	39
28	59
28	88
29	89
29	91
30	39
30	42
31	45
32	83
35	69
35	77
36	58
36	74
37	44
38	60
38	62
38	43
38	77
39	73
40	98
41	57
42	65
42	82
43	85
43	72
44	59
46	66
47	84
47	98
48	94
50	54
50	79
50	76
51	54
52	96
52	87
55	58
57	99
58	82
61	74
61	87
62	75
64	93
66	80
67	81
72	78
76	92
77	99
84	97
86	91
88	91
