0	32
0	37
0	46
1	73
1	81
2	35
3	23
4	79
5	50
6	93
7	68
8	54
8	87
8	99
9	51
9	46
9	96
10	57
10	12
11	66
11	76
12	25
12	97
13	18
13	89
13	39
14	23
14	28
14	80
14	34
15	50
15	55
16	86
17	63
19	52
19	55
20	65
20	84
21	96
21	98
21	78
22	26
24	31
26	50
27	31
28	79
29	56
30	69
30	94
30	80
31	44
31	37
32	53
33	38
34	88
34	46
35	55
36	61
37	85
37	48
38	63
39	61
39	78
39	43
40	97
40	64
41	62
41	87
42	60
42	64
43	77
43	74
45	63
45	52
46	76
47	76
48	95
49	90
49	89
51	59
53	67
55	61
56	70
58	98
64	74
64	99
67	72
68	82
69	91
70	81
70	93
70	87
71	89
74	75
82	86
82	99
83	91
84	90
92	96
